Time	E1_L13.1	E2_L08.1PG_Col0	E3_L13.2	E4_L08.2PG_Col0
362.8	0.0319016	-0.413071	0.0627665	0.124473
362.9	0.0320241	-0.413128	0.062463	0.124204
363	0.0321166	-0.413079	0.0623865	0.124351
363.1	0.0319738	-0.413125	0.0621965	0.12424
363.2	0.0318805	-0.413107	0.0618469	0.124227
363.3	0.0317878	-0.413195	0.0619278	0.124089
363.4	0.0318424	-0.413359	0.061836	0.124333
363.5	0.0318872	-0.413244	0.0618214	0.124293
363.6	0.0318577	-0.413345	0.0616233	0.124329
363.7	0.0316779	-0.413133	0.0617711	0.124237
363.8	0.0315922	-0.413175	0.0618881	0.12417
363.9	0.0317369	-0.413279	0.0617993	0.124348
364	0.0316488	-0.413272	0.0619042	0.124496
364.1	0.0315652	-0.413164	0.0618625	0.124667
364.2	0.0316057	-0.413177	0.0617447	0.124789
364.3	0.0315055	-0.412946	0.0618158	0.124821
364.4	0.0315201	-0.412989	0.0617787	0.124768
364.5	0.0314787	-0.412866	0.0615877	0.12477
364.6	0.0315755	-0.412512	0.061678	0.124966
364.7	0.0315443	-0.412102	0.0618935	0.125111
364.8	0.0314482	-0.411905	0.0617503	0.125055
364.9	0.0314911	-0.411668	0.0615082	0.125355
365	0.03139	-0.411399	0.0614299	0.12534
365.1	0.0314977	-0.411513	0.061517	0.125356
365.2	0.0315495	-0.41148	0.0612658	0.125491
365.3	0.0314758	-0.411465	0.0615865	0.125598
365.4	0.0315564	-0.411459	0.0613257	0.12556
365.5	0.03159	-0.411634	0.0613858	0.125877
365.6	0.0315884	-0.411479	0.0617321	0.125865
365.7	0.031478	-0.4117	0.0617987	0.125662
365.8	0.0315069	-0.411572	0.0617269	0.125563
365.9	0.0314393	-0.411319	0.0617808	0.125833
366	0.0314116	-0.411463	0.0617683	0.125969
366.1	0.0315139	-0.411213	0.0617406	0.125991
366.2	0.031426	-0.411345	0.061712	0.125983
366.3	0.0315309	-0.410979	0.0616367	0.126045
366.4	0.0315282	-0.411251	0.0618657	0.126239
366.5	0.0316516	-0.411209	0.0619342	0.12638
366.6	0.0315086	-0.410973	0.0620137	0.126368
366.7	0.0315312	-0.410833	0.0621571	0.126294
366.8	0.0316964	-0.410602	0.0620256	0.126337
366.9	0.0316793	-0.410719	0.0618159	0.126285
367	0.0315941	-0.410546	0.0619816	0.126548
367.1	0.0315393	-0.410457	0.0620534	0.126554
367.2	0.0315534	-0.410506	0.0621702	0.126466
367.3	0.0312574	-0.410593	0.0623803	0.126417
367.4	0.0310412	-0.410647	0.0625638	0.126371
367.5	0.0310723	-0.410571	0.062701	0.126556
367.6	0.0309596	-0.410585	0.0625793	0.126758
367.7	0.0309327	-0.410418	0.0626146	0.126636
367.8	0.0309548	-0.410473	0.0624414	0.126759
367.9	0.0306582	-0.410576	0.0619903	0.126743
368	0.0305019	-0.410489	0.0621736	0.126407
368.1	0.0301832	-0.410411	0.0623464	0.12644
368.2	0.0302756	-0.410386	0.0622316	0.126591
368.3	0.030219	-0.41021	0.0619926	0.126722
368.4	0.0300349	-0.41021	0.0623717	0.126581
368.5	0.0299614	-0.410525	0.0620812	0.126698
368.6	0.0297007	-0.41045	0.0623492	0.126809
368.7	0.0299191	-0.410239	0.0623209	0.126966
368.8	0.0297805	-0.410222	0.0620059	0.126637
368.9	0.0299524	-0.410326	0.0620757	0.126674
369	0.0297416	-0.410486	0.0620097	0.126701
369.1	0.0294748	-0.410668	0.0616846	0.127034
369.2	0.0295653	-0.410802	0.0616367	0.126822
369.3	0.0293563	-0.410708	0.0613421	0.126864
369.4	0.0291561	-0.410776	0.0612401	0.126733
369.5	0.0292081	-0.410956	0.0611596	0.126769
369.6	0.0293405	-0.4109	0.0610809	0.126634
369.7	0.0291959	-0.410944	0.0610195	0.126493
369.8	0.0290397	-0.410818	0.0610054	0.126639
369.9	0.0289942	-0.410726	0.0610978	0.126438
370	0.0291615	-0.410579	0.0609014	0.126595
370.1	0.0289908	-0.410341	0.0607036	0.12682
370.2	0.0289081	-0.410447	0.0606207	0.126637
370.3	0.0290801	-0.410528	0.0607239	0.126679
370.4	0.0291898	-0.410515	0.0608368	0.126667
370.5	0.0290553	-0.410607	0.0606758	0.126601
370.6	0.0289826	-0.410682	0.060376	0.126487
370.7	0.0288156	-0.410759	0.0603994	0.126616
370.8	0.0286332	-0.411008	0.0601678	0.126579
370.9	0.0286832	-0.410845	0.0601081	0.126607
371	0.0286985	-0.410861	0.0600531	0.126525
371.1	0.0287019	-0.410643	0.0601968	0.126588
371.2	0.0287634	-0.410433	0.0603387	0.12651
371.3	0.0286341	-0.410252	0.060154	0.1267
371.4	0.0285125	-0.4104	0.0603479	0.12664
371.5	0.0285039	-0.410428	0.0600438	0.126582
371.6	0.0287854	-0.410408	0.0601759	0.126779
371.7	0.0284261	-0.41045	0.0598441	0.126799
371.8	0.0285023	-0.410399	0.0597598	0.1268
371.9	0.0283005	-0.410485	0.0596983	0.127022
372	0.0286464	-0.410263	0.0595692	0.126964
372.1	0.02844	-0.410618	0.059782	0.126992
372.2	0.0285355	-0.410477	0.0594404	0.127102
372.3	0.0287968	-0.410132	0.0593814	0.127033
372.4	0.0287989	-0.409756	0.0594403	0.127038
372.5	0.0288555	-0.409373	0.0594042	0.12719
372.6	0.0288821	-0.409377	0.0595389	0.127275
372.7	0.0290459	-0.409659	0.0597191	0.127516
372.8	0.0289511	-0.409631	0.0597796	0.127269
372.9	0.0289454	-0.409838	0.059473	0.127643
373	0.0291033	-0.409959	0.0595968	0.127649
373.1	0.0293453	-0.409636	0.0598291	0.127986
373.2	0.0291017	-0.409855	0.0598412	0.128072
373.3	0.0290154	-0.409694	0.0598533	0.127941
373.4	0.0291485	-0.409613	0.0597173	0.128147
373.5	0.029179	-0.409717	0.0598004	0.128214
373.6	0.0291743	-0.409574	0.0596499	0.128178
373.7	0.0291983	-0.409486	0.0595217	0.128199
373.8	0.0292113	-0.409741	0.059405	0.12827
373.9	0.0293232	-0.409561	0.0593888	0.128401
374	0.029208	-0.40933	0.0593463	0.128387
374.1	0.0293243	-0.409226	0.0594638	0.128394
374.2	0.0294689	-0.409031	0.0595033	0.128463
374.3	0.0292636	-0.40914	0.0598677	0.128366
374.4	0.0292751	-0.408909	0.0600167	0.128409
374.5	0.0291647	-0.408776	0.0593492	0.128387
374.6	0.0295954	-0.408679	0.0597346	0.128436
374.7	0.0294396	-0.408723	0.0598389	0.128427
374.8	0.0293644	-0.408593	0.05965	0.128464
374.9	0.0295872	-0.408415	0.0599738	0.128365
375	0.0293735	-0.408268	0.0601909	0.128589
375.1	0.0292766	-0.4086	0.0600311	0.128528
375.2	0.0293232	-0.408579	0.0600127	0.128661
375.3	0.0293618	-0.408421	0.0602021	0.128599
375.4	0.0295813	-0.40848	0.0600589	0.128878
375.5	0.0295926	-0.408319	0.060457	0.128922
375.6	0.029326	-0.408132	0.0601803	0.129093
375.7	0.0294308	-0.408133	0.0604538	0.128986
375.8	0.0295427	-0.408108	0.0605028	0.129112
375.9	0.0296442	-0.408084	0.0604278	0.129337
376	0.0293038	-0.407768	0.0602162	0.129223
376.1	0.02948	-0.407445	0.0599644	0.129257
376.2	0.0295594	-0.407119	0.0602736	0.129378
376.3	0.0295126	-0.406957	0.0604451	0.129333
376.4	0.0293216	-0.407257	0.0606408	0.129423
376.5	0.0292907	-0.407116	0.0608802	0.129759
376.6	0.0290711	-0.407138	0.0602874	0.12958
376.7	0.0289889	-0.406954	0.0605725	0.129849
376.8	0.0288816	-0.407097	0.0604047	0.129788
376.9	0.0286682	-0.407032	0.0605034	0.13011
377	0.0288637	-0.407143	0.0605772	0.129975
377.1	0.0286352	-0.407225	0.0603675	0.130089
377.2	0.0287324	-0.407097	0.0600131	0.130186
377.3	0.0285611	-0.406734	0.0603926	0.130189
377.4	0.0284721	-0.406962	0.0601776	0.130495
377.5	0.028514	-0.406908	0.0602935	0.130508
377.6	0.0285272	-0.406839	0.0601639	0.130427
377.7	0.0285093	-0.406949	0.0603856	0.130568
377.8	0.0285543	-0.406816	0.0601788	0.130683
377.9	0.0286074	-0.406702	0.0602961	0.130575
378	0.0286518	-0.406439	0.0600236	0.130662
378.1	0.0285332	-0.406542	0.0596712	0.130577
378.2	0.0288357	-0.406751	0.059815	0.130566
378.3	0.0288449	-0.406407	0.0598949	0.130444
378.4	0.0288438	-0.406215	0.0596238	0.130519
378.5	0.0289079	-0.406244	0.0599461	0.130425
378.6	0.0290219	-0.406027	0.0593908	0.130586
378.7	0.0290497	-0.405981	0.0597266	0.130434
378.8	0.0290617	-0.40599	0.05934	0.130579
378.9	0.029118	-0.405985	0.0596715	0.130647
379	0.0290783	-0.406022	0.0593414	0.13058
379.1	0.0291313	-0.405541	0.0597744	0.130441
379.2	0.0291515	-0.40574	0.0598992	0.130801
379.3	0.0291363	-0.405815	0.0596256	0.130798
379.4	0.0291661	-0.405504	0.0595087	0.130911
379.5	0.0291469	-0.405614	0.0591942	0.130801
379.6	0.0291882	-0.405903	0.0592203	0.130709
379.7	0.0290204	-0.406019	0.0591431	0.130924
379.8	0.0287491	-0.405969	0.0593299	0.130746
379.9	0.0286715	-0.406084	0.0591615	0.13074
380	0.0287166	-0.406081	0.0590967	0.130657
380.1	0.0286113	-0.406384	0.0591686	0.130653
380.2	0.0283837	-0.406752	0.0587746	0.13067
380.3	0.0282163	-0.407093	0.0588751	0.13037
380.4	0.0282297	-0.407123	0.0587586	0.130461
380.5	0.0279991	-0.407451	0.0586383	0.130266
380.6	0.0278426	-0.407768	0.0585678	0.130155
380.7	0.0276934	-0.407937	0.0585154	0.130208
380.8	0.0275061	-0.408167	0.0584217	0.130035
380.9	0.027432	-0.40816	0.0582961	0.130318
381	0.0268924	-0.408392	0.057918	0.130232
381.1	0.0269438	-0.408302	0.0573712	0.129662
381.2	0.0268949	-0.408348	0.0578708	0.12981
381.3	0.0269918	-0.408627	0.0579226	0.129827
381.4	0.0268461	-0.408291	0.0572201	0.129393
381.5	0.0268372	-0.408281	0.0570941	0.129368
381.6	0.0269632	-0.408341	0.0567532	0.129585
381.7	0.0269861	-0.408084	0.0571317	0.129757
381.8	0.0269693	-0.408466	0.0570133	0.129421
381.9	0.02699	-0.408055	0.0567035	0.129416
382	0.026908	-0.408224	0.0564367	0.129416
382.1	0.0270094	-0.408113	0.0562785	0.129319
382.2	0.0269165	-0.408072	0.0563752	0.12939
382.3	0.0268922	-0.40799	0.0563232	0.129267
382.4	0.0269458	-0.407939	0.0561109	0.129491
382.5	0.0268335	-0.407792	0.0560235	0.12915
382.6	0.0271237	-0.407741	0.0559389	0.129185
382.7	0.0270555	-0.407923	0.0556501	0.129396
382.8	0.0274594	-0.407683	0.0556266	0.129393
382.9	0.0272341	-0.407928	0.0555643	0.12944
383	0.0270855	-0.40776	0.0551698	0.129255
383.1	0.0271346	-0.407993	0.0550699	0.129187
383.2	0.0274004	-0.407839	0.0549253	0.129137
383.3	0.0271119	-0.408027	0.0546048	0.129072
383.4	0.0269495	-0.408039	0.0544396	0.129165
383.5	0.0270794	-0.408083	0.0546688	0.129304
383.6	0.0268729	-0.407959	0.0543677	0.129289
383.7	0.0268843	-0.407905	0.0543074	0.129252
383.8	0.0269875	-0.407878	0.05412	0.129517
383.9	0.0268519	-0.407481	0.0538911	0.129315
384	0.0269135	-0.407714	0.0542172	0.129624
384.1	0.0268503	-0.407513	0.0540799	0.129687
384.2	0.0269933	-0.407203	0.0540991	0.129757
384.3	0.0268441	-0.407429	0.0538029	0.12984
384.4	0.0269033	-0.407596	0.0539449	0.130014
384.5	0.0267535	-0.407765	0.0538663	0.129777
384.6	0.0264641	-0.407926	0.0539332	0.130143
384.7	0.0265277	-0.407746	0.0541161	0.13029
384.8	0.0265019	-0.407339	0.0541636	0.130212
384.9	0.0263841	-0.407228	0.0538507	0.130126
385	0.0264552	-0.407184	0.054238	0.130229
385.1	0.0263815	-0.407114	0.0540863	0.130408
385.2	0.0264499	-0.407028	0.0537314	0.130415
385.3	0.0263717	-0.407015	0.0539503	0.130552
385.4	0.0264498	-0.406601	0.0538503	0.130562
385.5	0.0264937	-0.406546	0.0537769	0.130764
385.6	0.0265463	-0.406529	0.0539054	0.130734
385.7	0.0266156	-0.406214	0.0540317	0.130748
385.8	0.0265818	-0.406162	0.0537678	0.130849
385.9	0.0265194	-0.405981	0.053573	0.130754
386	0.0265807	-0.40599	0.0536764	0.130843
386.1	0.0264701	-0.405781	0.0535697	0.130752
386.2	0.0263469	-0.405931	0.0535653	0.130858
386.3	0.0265167	-0.405953	0.0533807	0.130816
386.4	0.0263509	-0.406062	0.0535014	0.130788
386.5	0.0261252	-0.405769	0.0534023	0.131019
386.6	0.0259817	-0.405887	0.0536	0.131108
386.7	0.0257143	-0.405885	0.0536714	0.130925
386.8	0.0256601	-0.40592	0.053292	0.131113
386.9	0.0254962	-0.406061	0.0534241	0.131303
387	0.0253902	-0.40596	0.0534534	0.131051
387.1	0.0252415	-0.405984	0.0533461	0.130981
387.2	0.0251028	-0.406072	0.0530981	0.131221
387.3	0.0250412	-0.405962	0.053325	0.131311
387.4	0.0248367	-0.406081	0.0533	0.131412
387.5	0.0247284	-0.40604	0.05301	0.131266
387.6	0.0246221	-0.406294	0.0531353	0.131298
387.7	0.0243571	-0.40622	0.0529801	0.131295
387.8	0.0242376	-0.40632	0.0529862	0.131414
387.9	0.0241968	-0.406451	0.0530273	0.131442
388	0.0241796	-0.406392	0.0529895	0.13152
388.1	0.0241961	-0.40619	0.052784	0.131472
388.2	0.0242648	-0.406075	0.0525675	0.131847
388.3	0.024078	-0.405821	0.0527276	0.131718
388.4	0.0241281	-0.405772	0.0523807	0.131719
388.5	0.0241856	-0.405683	0.052462	0.131839
388.6	0.02425	-0.405285	0.0521113	0.131887
388.7	0.0244094	-0.405185	0.0521152	0.132109
388.8	0.0245602	-0.404887	0.0520085	0.132058
388.9	0.0244481	-0.404735	0.0524472	0.132031
389	0.0246543	-0.404719	0.052406	0.132411
389.1	0.0247512	-0.404343	0.0525989	0.132109
389.2	0.0248393	-0.404369	0.0523733	0.132229
389.3	0.0250155	-0.404284	0.0524057	0.132447
389.4	0.0251306	-0.404552	0.0521467	0.132637
389.5	0.0253217	-0.404638	0.0523	0.132904
389.6	0.0251533	-0.404707	0.0520469	0.132624
389.7	0.0250819	-0.404777	0.0522979	0.132797
389.8	0.0253262	-0.404639	0.0521628	0.132674
389.9	0.0253168	-0.404155	0.0520158	0.132847
390	0.0254646	-0.403907	0.0518546	0.132685
390.1	0.025395	-0.403895	0.0519062	0.132796
390.2	0.0256451	-0.403927	0.0519337	0.132896
390.3	0.0258203	-0.403864	0.0518671	0.132944
390.4	0.0256046	-0.403794	0.0520696	0.132983
390.5	0.0254437	-0.403826	0.0520449	0.132995
390.6	0.025351	-0.40392	0.051963	0.133229
390.7	0.0253436	-0.40364	0.0518262	0.132891
390.8	0.0252885	-0.404009	0.0518387	0.132772
390.9	0.0251754	-0.403922	0.0517703	0.132968
391	0.0251024	-0.403911	0.0514277	0.133056
391.1	0.0251676	-0.404093	0.0513693	0.132945
391.2	0.0250368	-0.40409	0.0513214	0.133051
391.3	0.0246723	-0.403999	0.0512995	0.132857
391.4	0.0248327	-0.404052	0.0513061	0.133206
391.5	0.0247508	-0.403977	0.0513505	0.133172
391.6	0.0246256	-0.404057	0.0511048	0.133187
391.7	0.0244675	-0.404111	0.0509962	0.133094
391.8	0.0245309	-0.404288	0.0509894	0.132933
391.9	0.0244335	-0.404162	0.0507304	0.13296
392	0.0245008	-0.404221	0.0507931	0.132902
392.1	0.0243096	-0.404757	0.0504637	0.132657
392.2	0.0242365	-0.404579	0.0507483	0.132773
392.3	0.0242606	-0.404716	0.0508772	0.132794
392.4	0.0242666	-0.404812	0.0506678	0.132636
392.5	0.0242175	-0.404856	0.0504374	0.132618
392.6	0.0242757	-0.404929	0.0504171	0.132624
392.7	0.0240898	-0.40478	0.0503215	0.132563
392.8	0.0240774	-0.404944	0.0502651	0.132672
392.9	0.0240145	-0.404829	0.0499576	0.132483
393	0.0241117	-0.405109	0.0498258	0.132248
393.1	0.023879	-0.405517	0.0501144	0.132283
393.2	0.0240241	-0.405382	0.0498197	0.132485
393.3	0.0241046	-0.405476	0.0500671	0.132213
393.4	0.02377	-0.405642	0.0497437	0.132173
393.5	0.0235294	-0.405751	0.0494466	0.132017
393.6	0.0232138	-0.40599	0.0492931	0.132069
393.7	0.0233376	-0.40614	0.0491748	0.132128
393.8	0.0233166	-0.406251	0.0489602	0.132052
393.9	0.0231056	-0.406535	0.048928	0.131931
394	0.0229622	-0.406474	0.0487103	0.131819
394.1	0.0228503	-0.406911	0.0486875	0.131753
394.2	0.0227039	-0.407186	0.0487273	0.131679
394.3	0.0225643	-0.407137	0.0484331	0.131656
394.4	0.0225086	-0.407225	0.0483875	0.131483
394.5	0.0223725	-0.407229	0.0481328	0.131551
394.6	0.0225147	-0.407741	0.0476887	0.131287
394.7	0.0225356	-0.408055	0.0478	0.131313
394.8	0.0223844	-0.408034	0.047712	0.131266
394.9	0.0221487	-0.408055	0.0476867	0.131408
395	0.0224111	-0.40815	0.0473552	0.131124
395.1	0.022554	-0.407985	0.0470539	0.131304
395.2	0.0225566	-0.407936	0.0469068	0.131265
395.3	0.0224574	-0.407953	0.0468278	0.13123
395.4	0.0225121	-0.407977	0.0468906	0.131232
395.5	0.0223736	-0.407983	0.0465282	0.13122
395.6	0.0224351	-0.407979	0.0465594	0.131128
395.7	0.0222949	-0.408046	0.0464983	0.131123
395.8	0.0224199	-0.407961	0.0462607	0.131144
395.9	0.0224312	-0.408094	0.0460239	0.131002
396	0.0222887	-0.408124	0.0460893	0.131047
396.1	0.0221708	-0.40808	0.0460391	0.131135
396.2	0.0221346	-0.408029	0.0459584	0.13119
396.3	0.0222097	-0.407878	0.0459555	0.131128
396.4	0.0223564	-0.407568	0.0458286	0.131221
396.5	0.0222884	-0.407211	0.0454979	0.131087
396.6	0.0227182	-0.407085	0.0457375	0.13121
396.7	0.0226806	-0.407034	0.0455329	0.131272
396.8	0.0227566	-0.406977	0.0455297	0.131388
396.9	0.0228036	-0.406847	0.0455815	0.131033
397	0.022632	-0.406583	0.0456441	0.130958
397.1	0.0228507	-0.406504	0.0455054	0.131163
397.2	0.0229587	-0.406653	0.0453273	0.131239
397.3	0.0229596	-0.406362	0.0450783	0.13137
397.4	0.0229969	-0.406215	0.0450096	0.131304
397.5	0.0230823	-0.406185	0.0450338	0.13138
397.6	0.0231557	-0.40621	0.0450702	0.131202
397.7	0.0232122	-0.405874	0.0448903	0.131258
397.8	0.0231789	-0.405895	0.0447033	0.131132
397.9	0.0231242	-0.405758	0.0446978	0.131197
398	0.0234676	-0.405275	0.0447993	0.131325
398.1	0.0234962	-0.405326	0.0449388	0.131333
398.2	0.0234934	-0.405321	0.0445456	0.131326
398.3	0.0235347	-0.405493	0.0447511	0.131406
398.4	0.0236449	-0.405475	0.0447241	0.131425
398.5	0.0235373	-0.405558	0.0449343	0.131387
398.6	0.0237311	-0.40554	0.0447901	0.131394
398.7	0.0236499	-0.40571	0.0446735	0.131328
398.8	0.0236319	-0.405418	0.0447233	0.131532
398.9	0.0236449	-0.405061	0.0445775	0.131517
399	0.0237904	-0.405214	0.0445425	0.131551
399.1	0.0238705	-0.405516	0.0446942	0.131575
399.2	0.0238442	-0.40533	0.0446764	0.131449
399.3	0.0239686	-0.405292	0.0444642	0.131338
399.4	0.0239944	-0.405215	0.0446494	0.131591
399.5	0.0240037	-0.404907	0.0444728	0.131526
399.6	0.0241586	-0.404506	0.0446757	0.131551
399.7	0.0243444	-0.404742	0.0444499	0.131717
399.8	0.0242832	-0.404259	0.0443445	0.131783
399.9	0.024342	-0.404067	0.0443504	0.131847
400	0.02441	-0.403778	0.0443284	0.131718
400.1	0.0244928	-0.403373	0.0442777	0.131651
400.2	0.0248579	-0.403392	0.0439161	0.131656
400.3	0.0249568	-0.403193	0.0441427	0.13164
400.4	0.0249732	-0.40295	0.0439922	0.131896
400.5	0.025079	-0.402926	0.0439806	0.131859
400.6	0.0249795	-0.402665	0.0438253	0.132048
400.7	0.0252213	-0.402697	0.0440288	0.131996
400.8	0.0253162	-0.402395	0.0439155	0.131872
400.9	0.0253556	-0.40232	0.0439223	0.132125
401	0.0254465	-0.402192	0.0438872	0.132303
401.1	0.0254096	-0.402008	0.0438431	0.132254
401.2	0.0254606	-0.401834	0.0438817	0.132378
401.3	0.0258214	-0.401565	0.0439777	0.132647
401.4	0.0258277	-0.401243	0.0437985	0.132493
401.5	0.0260177	-0.401087	0.0438378	0.132603
401.6	0.0261	-0.401084	0.0439626	0.132568
401.7	0.0262335	-0.400979	0.0440427	0.132646
401.8	0.0262997	-0.400816	0.0442444	0.132632
401.9	0.0264555	-0.400659	0.0442102	0.132847
402	0.0264669	-0.40074	0.0441318	0.1328
402.1	0.0265744	-0.400637	0.0440184	0.132797
402.2	0.026698	-0.400409	0.0442309	0.132845
402.3	0.0267449	-0.400245	0.0440392	0.132841
402.4	0.0266964	-0.400415	0.0441994	0.132942
402.5	0.026704	-0.400291	0.0442269	0.133136
402.6	0.0265915	-0.400267	0.0441227	0.133223
402.7	0.0268277	-0.400091	0.0439797	0.133245
402.8	0.0269635	-0.399907	0.0440037	0.133142
402.9	0.0269282	-0.399931	0.0439352	0.133265
403	0.0268243	-0.399915	0.0439409	0.133272
403.1	0.0270118	-0.399854	0.0439393	0.13332
403.2	0.0272563	-0.399731	0.0440421	0.133302
403.3	0.0271381	-0.399574	0.0440233	0.133311
403.4	0.0272832	-0.399669	0.0440039	0.133251
403.5	0.0271977	-0.39967	0.0440557	0.133058
403.6	0.0270097	-0.39972	0.0440248	0.132982
403.7	0.0270325	-0.399649	0.0438618	0.13317
403.8	0.0273228	-0.3995	0.0439211	0.133072
403.9	0.0272313	-0.399554	0.0439288	0.133086
404	0.0273456	-0.399656	0.0440154	0.133223
404.1	0.0272122	-0.399594	0.0438858	0.133237
404.2	0.0275569	-0.398985	0.0440555	0.133233
404.3	0.0276055	-0.399073	0.0438654	0.133193
404.4	0.0275788	-0.398902	0.0441281	0.133149
404.5	0.0277677	-0.399077	0.0440691	0.133165
404.6	0.0276133	-0.398981	0.0441706	0.13322
404.7	0.0277685	-0.399437	0.0438472	0.133287
404.8	0.0274494	-0.399854	0.0440864	0.133319
404.9	0.0273917	-0.399897	0.0438313	0.133115
405	0.0274998	-0.399983	0.0437629	0.133223
405.1	0.027572	-0.400161	0.0437409	0.133261
405.2	0.0276353	-0.400015	0.0436422	0.133261
405.3	0.0275774	-0.399869	0.0436685	0.133399
405.4	0.0276463	-0.399899	0.0437093	0.133414
405.5	0.0274326	-0.400115	0.0437834	0.133279
405.6	0.0272945	-0.400453	0.043774	0.133251
405.7	0.0273372	-0.400442	0.0437988	0.133173
405.8	0.0271975	-0.400141	0.0435711	0.133282
405.9	0.0271616	-0.400432	0.0435622	0.133197
406	0.0269762	-0.400665	0.0432496	0.133171
406.1	0.0268961	-0.400781	0.0430812	0.133076
406.2	0.0266637	-0.400898	0.043211	0.133106
406.3	0.0266111	-0.40099	0.0428168	0.13301
406.4	0.0266108	-0.401172	0.0427835	0.133164
406.5	0.0264873	-0.401036	0.0427047	0.133245
406.6	0.026232	-0.401062	0.0425253	0.133043
406.7	0.0261464	-0.401603	0.0421892	0.132795
406.8	0.0263778	-0.401374	0.0421667	0.132949
406.9	0.0260596	-0.401643	0.0418757	0.132992
407	0.0260311	-0.401755	0.0417406	0.132871
407.1	0.0261157	-0.401861	0.041745	0.132595
407.2	0.0261467	-0.402039	0.0416155	0.132662
407.3	0.0259327	-0.402239	0.0417085	0.132561
407.4	0.0258553	-0.402225	0.0415542	0.132652
407.5	0.0257969	-0.402046	0.0415049	0.132666
407.6	0.025803	-0.402171	0.0414918	0.132498
407.7	0.0258677	-0.402234	0.0415166	0.132663
407.8	0.0257275	-0.402384	0.0412889	0.13229
407.9	0.0256765	-0.402642	0.0413153	0.132627
408	0.0256666	-0.402296	0.0414195	0.132488
408.1	0.0258291	-0.402239	0.0410099	0.132369
408.2	0.0258602	-0.402559	0.0404978	0.13228
408.3	0.0258331	-0.402524	0.0406103	0.132266
408.4	0.0258834	-0.402694	0.040833	0.132379
408.5	0.0258151	-0.403115	0.0404182	0.132343
408.6	0.0254772	-0.403131	0.0402719	0.132299
408.7	0.0255053	-0.403121	0.0401544	0.132357
408.8	0.0253256	-0.403202	0.0403653	0.132114
408.9	0.025363	-0.40324	0.0403089	0.132276
409	0.0253962	-0.403185	0.0400207	0.132409
409.1	0.0252534	-0.403334	0.0397643	0.132572
409.2	0.0254895	-0.403148	0.039922	0.132442
409.3	0.0256818	-0.403407	0.0398641	0.132609
409.4	0.0257169	-0.403566	0.0397072	0.132677
409.5	0.0253663	-0.403611	0.0393991	0.132479
