"Seconds","Leaf","V","plant","Genotype","Stim","Date","DayTime","Plot","id"
404,"L13",8.0189,2,"mutant","CG",250101,"15:26:28.953","Yes",2
405,"L13",8.09638,2,"mutant","CG",250101,"15:26:29.953","Yes",2
406,"L13",8.1375,2,"mutant","CG",250101,"15:26:30.953","Yes",2
407,"L13",8.17802,2,"mutant","CG",250101,"15:26:31.953","Yes",2
408,"L13",8.2306,2,"mutant","CG",250101,"15:26:32.953","Yes",2
409,"L13",8.24915,2,"mutant","CG",250101,"15:26:33.953","Yes",2
410,"L13",8.33145,2,"mutant","CG",250101,"15:26:34.953","Yes",2
411,"L13",8.29476,2,"mutant","CG",250101,"15:26:35.953","Yes",2
412,"L13",8.41569,2,"mutant","CG",250101,"15:26:36.953","Yes",2
413,"L13",8.49148,2,"mutant","CG",250101,"15:26:37.953","Yes",2
414,"L13",8.53485,2,"mutant","CG",250101,"15:26:38.953","Yes",2
415,"L13",8.54434,2,"mutant","CG",250101,"15:26:39.953","Yes",2
416,"L13",8.53973,2,"mutant","CG",250101,"15:26:40.953","Yes",2
417,"L13",8.56542,2,"mutant","CG",250101,"15:26:41.953","Yes",2
418,"L13",8.56071,2,"mutant","CG",250101,"15:26:42.953","Yes",2
419,"L13",8.6051,2,"mutant","CG",250101,"15:26:43.953","Yes",2
420,"L13",8.70191,2,"mutant","CG",250101,"15:26:44.953","Yes",2
421,"L13",8.75451,2,"mutant","CG",250101,"15:26:45.953","Yes",2
422,"L13",8.81884,2,"mutant","CG",250101,"15:26:46.953","Yes",2
423,"L13",8.90217,2,"mutant","CG",250101,"15:26:47.953","Yes",2
