Time	E1_L08.1PG_Col.0	E2_L13.1	E3_L13.2	E4_L08.2PG_Col.0
4.64	0.000439464	0.000335931	-0.00303499	0.0163235
4.65	0.000620165	0.000454898	-0.00309095	0.016236
4.66	0.000430409	0.000245806	-0.00272243	0.0161687
4.67	0.000590945	0.000617664	-0.00303122	0.0161882
4.68	0.000456299	0.000428115	-0.00297584	0.0157828
4.69	0.000603831	0.00067692	-0.00310327	0.0160968
4.7	0.00056729	0.00045264	-0.00332683	0.0158485
4.71	0.000419956	0.000210123	-0.00331331	0.0161298
4.72	0.000389667	0.000576602	-0.00317562	0.0163172
4.73	0.000725412	0.000426428	-0.00314733	0.0164917
4.74	0.000714902	0.000489878	-0.0030277	0.0160384
4.75	0.000699069	0.000411679	-0.00314112	0.0152704
4.76	0.000603951	0.000383401	-0.00316294	0.0147208
4.77	0.000792923	0.000356351	-0.00333015	0.0142183
4.78	0.000679475	0.000542049	-0.00293766	0.0143076
4.79	0.000462298	0.000422135	-0.00294655	0.0148273
4.8	0.000341594	0.000556031	-0.00290992	0.0153248
4.81	0.000453013	0.000450669	-0.00297219	0.0156817
4.82	0.000476911	0.00066052	-0.00307502	0.0160225
4.83	0.000459551	0.000567034	-0.00308713	0.0160104
4.84	0.000391634	0.000522916	-0.00325703	0.0160847
4.85	0.000333436	0.000666144	-0.00301665	0.0162577
4.86	0.00043578	0.000575669	-0.00317434	0.016243
4.87	0.000652385	0.000528063	-0.0031412	0.0165206
4.88	0.000575854	0.000506814	-0.00292443	0.0165059
4.89	0.000558141	0.000470636	-0.00298948	0.0161893
4.9	0.000532682	0.000419713	-0.00278937	0.016247
4.91	0.000381706	0.000492387	-0.00294857	0.0163112
4.92	0.000491084	0.000472853	-0.00316611	0.0160694
4.93	0.00067742	0.000616089	-0.00313019	0.0158211
4.94	0.000530983	0.00028681	-0.00291404	0.0160441
4.95	0.000555166	0.000316884	-0.002937	0.0156227
4.96	0.000286959	0.000646833	-0.00296429	0.0161351
4.97	0.000586424	0.000393472	-0.00299288	0.0160191
4.98	0.000473528	0.000175782	-0.00283172	0.0159524
4.99	0.000629838	0.000135844	-0.00281953	0.0161122
5	0.000463203	0.000329732	-0.00285034	0.0163502
5.01	0.00044089	0.00058117	-0.00296727	0.0159185
5.02	0.000526021	0.000396848	-0.00297719	0.0158494
5.03	0.000628888	0.000451135	-0.00282376	0.0160649
5.04	0.000480712	0.000597376	-0.00277062	0.0161216
5.05	0.000613707	0.000381209	-0.00289323	0.0165603
5.06	0.000566559	0.000178744	-0.00279858	0.016328
5.07	0.000645578	0.000712511	-0.00301485	0.0154996
5.08	0.000660039	0.000512092	-0.00295281	0.0148708
5.09	0.000517895	0.000569218	-0.00305763	0.0147023
5.1	0.000589953	0.000326539	-0.00299914	0.0145813
5.11	0.000470231	0.000300805	-0.00288361	0.0141439
5.12	0.000579783	0.000187393	-0.00295609	0.0149924
5.13	0.000560094	0.000280534	-0.00313447	0.0153776
5.14	0.000570221	0.000310001	-0.00332842	0.0148568
5.15	0.000447738	0.000361918	-0.00299778	0.0149894
5.16	0.000494266	0.000364249	-0.00302832	0.0153272
5.17	0.000543238	0.000360431	-0.00306913	0.0152837
5.18	0.000645822	0.000410185	-0.00292263	0.0151793
5.19	0.000732676	0.00066839	-0.00308697	0.0156119
5.2	0.000562362	0.000723429	-0.00288892	0.0159907
5.21	0.000641842	0.000622441	-0.00301921	0.0162183
5.22	0.000589239	0.000556594	-0.00302479	0.0160837
5.23	0.000627317	0.000546863	-0.00312979	0.0163883
5.24	0.000514211	0.000421933	-0.00302152	0.0165395
5.25	0.000624291	0.000599049	-0.00319217	0.0164043
5.26	0.000541863	0.000520226	-0.00307525	0.0163323
5.27	0.000383967	0.000528111	-0.00316435	0.0163846
5.28	0.000800929	0.00052281	-0.00326777	0.0161865
5.29	0.00071881	0.00040377	-0.00317857	0.0162421
5.3	0.000725122	0.000421533	-0.00323883	0.0159878
5.31	0.000667065	0.000455351	-0.0030666	0.0162302
5.32	0.000428521	0.000466332	-0.00300594	0.0167804
5.33	0.000551398	0.000470299	-0.00290789	0.017011
5.34	0.000648806	0.000372773	-0.00310481	0.0170251
5.35	0.000619882	0.000374264	-0.00312776	0.016792
5.36	0.000334353	0.000302582	-0.00328372	0.0164286
5.37	0.000162054	0.000374224	-0.00313948	0.0164177
5.38	0.000573103	0.000435284	-0.00321875	0.0168517
5.39	0.000635026	0.000388436	-0.00327278	0.0168591
5.4	0.000513954	0.000361992	-0.00319955	0.0166826
5.41	0.000481052	0.000486259	-0.00314016	0.0166682
5.42	0.000763064	0.000289383	-0.00314248	0.0165968
5.43	0.000574079	0.000520191	-0.00321476	0.016134
5.44	0.000452338	0.00032061	-0.00307324	0.0159673
5.45	0.000635177	0.000422177	-0.00309107	0.015655
5.46	0.00056614	0.000367033	-0.00328005	0.0157842
5.47	0.000450986	0.000363821	-0.0031895	0.015643
5.48	0.000311759	0.000447867	-0.00298524	0.0157954
5.49	0.000542344	0.000491427	-0.0029919	0.0153618
5.5	0.000427108	0.00036884	-0.00310962	0.0151747
5.51	0.000309294	0.00017753	-0.00312333	0.0158853
5.52	0.000310255	0.000108361	-0.00335773	0.0157809
5.53	0.000458492	0.000407812	-0.00328607	0.0153258
5.54	0.000513391	0.000204945	-0.00320394	0.0157713
5.55	0.000471507	0.000439537	-0.00317869	0.015823
5.56	0.000559403	0.000234538	-0.00316797	0.0157997
5.57	0.000493593	0.000497328	-0.0032624	0.0158976
5.58	0.000425231	0.000350786	-0.00349612	0.0163778
5.59	0.000644773	0.000394551	-0.00336193	0.0161878
5.6	0.000479832	0.000361117	-0.0032535	0.0163284
5.61	0.000581958	0.000434656	-0.00325413	0.0162674
5.62	0.000475476	0.000205285	-0.00329993	0.0162088
5.63	0.000547823	0.000316012	-0.0032321	0.016182
5.64	0.00040811	0.000144773	-0.00329344	0.0161616
5.65	0.000607872	0.000412493	-0.00343913	0.0162996
5.66	0.000572558	0.000368474	-0.00356287	0.0162838
5.67	0.000565963	0.000287052	-0.00343768	0.0163699
5.68	0.000555815	0.000217555	-0.00385365	0.0163407
5.69	0.000544627	0.000424465	-0.00344286	0.016403
5.7	0.000407305	2.08215e-05	-0.00329393	0.0162658
5.71	0.00061513	5.65491e-05	-0.00329565	0.016117
5.72	0.00051159	0.000116623	-0.00336477	0.0162176
5.73	0.000631138	0.000340103	-0.00343422	0.0163485
5.74	0.000627178	0.000172208	-0.00343463	0.0163091
5.75	0.000517014	5.73134e-05	-0.00339936	0.0162881
5.76	0.000348008	-5.59794e-06	-0.00358634	0.0163854
5.77	0.000361465	0.000225215	-0.00363541	0.0161017
5.78	0.000199576	0.000109949	-0.00350004	0.0158788
5.79	0.00056176	0.00025013	-0.00360843	0.0158799
5.8	0.000738513	0.000225968	-0.0034703	0.0162971
5.81	0.000664915	0.000118718	-0.00350657	0.0164029
5.82	0.000534509	0.000151121	-0.0033878	0.0164342
5.83	0.000357632	0.000197434	-0.00354732	0.0163832
5.84	0.000518543	-7.85944e-05	-0.00352073	0.016217
5.85	0.000628039	0.000110818	-0.00361108	0.0164385
5.86	0.000494882	-1.48708e-06	-0.00350111	0.0162077
5.87	0.00063051	0.000286992	-0.00354138	0.0161031
5.88	0.000616901	0.000282004	-0.00369886	0.0160528
5.89	0.000537582	0.000215637	-0.00352769	0.0160582
5.9	0.000521277	-2.37962e-05	-0.00360401	0.0162314
5.91	0.000825046	0.000108133	-0.0037068	0.0162752
5.92	0.000735334	7.06955e-05	-0.00366946	0.0163168
5.93	0.000563261	0.000108446	-0.00361271	0.0161565
5.94	0.000696847	-0.000164913	-0.00340706	0.0163131
5.95	0.000588524	-0.000138224	-0.00268355	0.0166656
5.96	0.000443821	-1.5563e-06	-0.00136606	0.0171817
5.97	0.000466726	5.58359e-05	-0.000384075	0.017889
5.98	0.000436319	4.1511e-06	-3.23836e-05	0.018377
5.99	0.000573658	5.00745e-05	0.000393197	0.0183596
6	0.00068116	-2.49645e-05	0.000444561	0.0185394
6.01	0.000460454	0.000166905	0.000834124	0.0183485
6.02	0.000608211	2.37813e-06	0.000809815	0.0186736
6.03	0.000623473	6.66331e-05	0.000854383	0.018755
6.04	0.000379401	1.13749e-05	0.00103131	0.0185024
6.05	0.000577345	-6.09364e-06	0.000986192	0.0179413
6.06	0.000451875	-0.00014888	0.00066624	0.0178025
6.07	0.000432399	7.28397e-05	0.000729763	0.0179097
6.08	0.000256968	-8.21166e-05	0.000627434	0.0178121
6.09	0.000426362	-1.22199e-05	0.000637652	0.0176789
6.1	0.000450101	4.6697e-05	0.000872244	0.0178757
6.11	0.000684311	0.000100851	0.000847518	0.0181482
6.12	0.000396353	6.19134e-05	0.000910793	0.0182083
6.13	0.000469353	4.20524e-05	0.000891987	0.0180676
6.14	0.000604072	-5.28684e-05	0.000806024	0.0180086
6.15	0.000517317	-6.28152e-05	0.000898463	0.0179884
6.16	0.000409986	-0.000109677	0.000935554	0.0177133
6.17	0.000482494	6.2753e-05	0.000929153	0.0177775
6.18	0.000391322	-0.000375055	0.000870711	0.0179194
6.19	0.000442177	1.81068e-05	0.000881434	0.0182468
6.2	0.000491271	-0.000111496	0.000928191	0.0182225
6.21	0.000523978	2.21363e-06	0.00125264	0.018034
6.22	0.000384363	5.0599e-05	0.00113385	0.0179862
6.23	0.000513563	8.49149e-05	0.00107879	0.0179904
6.24	0.000349031	-8.1759e-05	0.00115895	0.0178082
6.25	0.000603173	-0.000126985	0.00138378	0.0177124
6.26	0.000333822	-0.000188205	0.00131555	0.0177514
6.27	0.000496797	9.7908e-05	0.00116061	0.018057
6.28	0.000259272	-9.11608e-05	0.00101588	0.0179746
6.29	0.000573036	1.85925e-05	0.00119676	0.0181107
6.3	0.000474887	9.51256e-05	0.0012941	0.0180102
6.31	0.000521748	9.72074e-06	0.00114629	0.0180814
6.32	0.00045789	-0.000120119	0.00105479	0.0182492
6.33	0.000738818	-0.000112726	0.00123492	0.0183796
6.34	0.000503728	-0.000160811	0.00115554	0.0193048
6.35	0.000620305	1.40869e-05	0.00117768	0.0200325
6.36	0.00041416	-9.68179e-05	0.00116593	0.0194284
6.37	0.000172673	0.000104792	0.00141265	0.0194909
6.38	0.000283462	-0.000128544	0.00117433	0.0199388
6.39	0.00046729	-0.000131379	0.0013341	0.0200737
6.4	0.00060303	-0.000225585	0.00123073	0.0202465
6.41	0.000481683	-9.15616e-05	0.00131157	0.0196499
6.42	0.000495564	-0.000219989	0.00118882	0.0185565
6.43	0.000614623	-0.000317442	0.00138363	0.0188017
6.44	0.000488041	-0.000214388	0.00110905	0.0201142
6.45	0.000581252	-7.54964e-05	0.00107485	0.0198191
6.46	0.000449374	-0.000249108	0.00117682	0.0193659
6.47	0.000539938	-0.000177596	0.00119031	0.0194076
6.48	0.000522049	-0.000104159	0.00103367	0.0193172
6.49	0.000600637	-4.47269e-05	0.00116968	0.019498
6.5	0.000473764	-0.000287797	0.00119127	0.0192915
6.51	0.000528278	-0.000169886	0.00126386	0.0188005
6.52	0.000441072	-0.000219529	0.00116591	0.0189554
6.53	0.000583367	-0.000361575	0.00118312	0.0188577
6.54	0.000633549	-0.000229442	0.0011031	0.0186311
6.55	0.000568962	-8.61125e-07	0.00124444	0.0185985
6.56	0.00064899	-0.000332145	0.0013891	0.0184145
6.57	0.00070893	-0.000371975	0.00147331	0.0186588
6.58	0.000680894	-0.000344376	0.000983787	0.0184227
6.59	0.000640219	-0.000471357	0.00107222	0.0186358
6.6	0.000436459	-0.000643003	0.00129688	0.0186685
6.61	0.000595182	-0.000417439	0.00110098	0.0187985
6.62	0.000627963	-0.000510095	0.00117361	0.018787
6.63	0.000586369	-0.000506623	0.00117197	0.0188309
6.64	0.000435007	-0.000465175	0.000942919	0.0189729
6.65	0.000543275	-0.000363727	0.00120389	0.0183196
6.66	0.00049072	-0.000521498	0.00102171	0.0185689
6.67	0.000638274	-0.000434536	0.00104887	0.0189841
6.68	0.000394749	-0.000548845	0.000991879	0.0187033
6.69	0.000470951	-0.000373493	0.000986104	0.0186794
6.7	0.000667912	-0.000352108	0.00107224	0.0185528
6.71	0.000452588	-0.000170371	0.00110284	0.0184206
6.72	0.000494963	-0.000633723	0.00107815	0.018505
6.73	0.000434317	-0.000455756	0.000969573	0.0185304
6.74	0.00054629	-0.000371906	0.000981967	0.0184269
6.75	0.000523622	-8.11532e-05	0.00107526	0.0186626
6.76	0.000359747	-0.000323784	0.000808076	0.0187878
6.77	0.000713521	-0.000510823	0.00094687	0.0185756
6.78	0.000397785	-0.000442592	0.000869199	0.018346
6.79	0.000434975	-0.000287255	0.00101903	0.0185962
6.8	0.000485239	-0.000541117	0.00104846	0.0188352
6.81	0.000453278	-0.000458223	0.0010576	0.0190274
6.82	0.000360033	-0.000744541	0.00112416	0.0188949
6.83	0.000702921	-0.00065536	0.00126039	0.0190511
6.84	0.000485043	-0.000450128	0.00110876	0.0189482
6.85	0.000523776	-0.00047108	0.00132486	0.019054
6.86	0.000262229	-0.000829	0.00115913	0.0193218
6.87	0.000573602	-0.000545085	0.0012991	0.0189863
6.88	0.000441484	-0.000604083	0.000981472	0.0181557
6.89	0.000621381	-0.000619842	0.00111472	0.018052
6.9	0.000612015	-0.000498805	0.00128628	0.0179585
6.91	0.000484806	-0.000598604	0.00121993	0.0180229
6.92	0.000442771	-0.000646243	0.00104557	0.0178659
6.93	0.000375821	-0.000599328	0.00117385	0.0181068
6.94	0.000418386	-0.0005411	0.00117322	0.0177938
6.95	0.000730734	-0.000539937	0.000983122	0.0178357
6.96	0.000353125	-0.000484635	0.000955828	0.0180666
6.97	0.000545639	-0.000486177	0.00116312	0.0177429
6.98	0.000388815	-0.000493518	0.000827362	0.0175931
6.99	0.000472523	-0.000447098	0.000872391	0.01798
7	0.000337868	-0.000640985	0.00111425	0.018135
7.01	0.000553762	-0.000605917	0.00132401	0.0180952
7.02	0.000519199	-0.000720663	0.00091864	0.0181665
7.03	0.000587602	-0.000516955	0.000912562	0.0180472
7.04	0.000653729	-0.000768021	0.00111262	0.0179376
7.05	0.000449644	-0.000533055	0.00106179	0.0182059
7.06	0.000480954	-0.000574855	0.000782086	0.0182032
7.07	0.000593655	-0.000622505	0.000902815	0.018343
7.08	0.000527432	-0.000791087	0.000947076	0.0181469
7.09	0.000702352	-0.000760072	0.000826695	0.0180973
7.1	0.000422518	-0.00062896	0.000727284	0.0180125
7.11	0.000585107	-0.00069062	0.000814978	0.0176091
7.12	0.000421748	-0.000689669	0.000985339	0.0172957
7.13	0.000653514	-0.00077118	0.00102047	0.0176149
7.14	0.000545524	-0.00102778	0.000856576	0.0174637
7.15	0.000524081	-0.000859719	0.000818084	0.0176652
7.16	0.000338068	-0.000729669	0.000986335	0.0177857
7.17	0.000683213	-0.00072851	0.00109682	0.0178872
7.18	0.000494943	-0.000644755	0.00083815	0.0177393
7.19	0.000539198	-0.000717353	0.00110513	0.0179678
7.2	0.000259495	-0.00075172	0.00109176	0.0178548
7.21	0.000523354	-0.000768299	0.00125893	0.0175383
7.22	0.000410117	-0.000617892	0.00105314	0.0173639
7.23	0.000675372	-0.00062288	0.00109375	0.0171837
7.24	0.000459335	-0.00090021	0.000787332	0.0171338
7.25	0.00068682	-0.000657214	0.000924348	0.0174631
7.26	0.000549887	-0.000757714	0.000892339	0.0181206
7.27	0.000391737	-0.000764048	0.000930464	0.0183335
7.28	0.000218251	-0.000992359	0.00102861	0.0180277
7.29	0.000593358	-0.00102426	0.00100923	0.0179998
7.3	0.000527153	-0.000991341	0.00104346	0.0183802
7.31	0.000605908	-0.000846338	0.00103709	0.0184811
7.32	0.000321559	-0.00111097	0.00112003	0.0183501
7.33	0.000464211	-0.00106687	0.00105099	0.0183766
7.34	0.000471899	-0.00110256	0.0010011	0.0183895
7.35	0.000515546	-0.000831439	0.000995974	0.0186531
7.36	0.000476124	-0.000940484	0.000770983	0.018694
7.37	0.000596758	-0.000835194	0.000966355	0.0187619
7.38	0.000443075	-0.00105318	0.000784361	0.0185718
7.39	0.000472262	-0.000926222	0.000809124	0.0182871
7.4	0.000420191	-0.000864065	0.000976744	0.0183504
7.41	0.000350332	-0.000973561	0.0010596	0.01827
7.42	0.00045634	-0.00110588	0.000974112	0.0183179
7.43	0.000635454	-0.00112225	0.000866082	0.0183445
7.44	0.000308177	-0.00091713	0.00082318	0.0180864
7.45	0.000398656	-0.000952683	0.00123463	0.0175708
7.46	0.000240035	-0.00120418	0.00105211	0.0174411
7.47	0.000363485	-0.00125082	0.000910174	0.0176214
7.48	0.000356223	-0.00129086	0.000890894	0.0175564
7.49	0.000622705	-0.00118986	0.000864343	0.0175384
7.5	0.000306333	-0.00115117	0.00119345	0.0178356
7.51	0.000436372	-0.00102878	0.0012619	0.0183733
7.52	0.000179206	-0.00125826	0.00106389	0.0184208
7.53	0.000602135	-0.00104512	0.000934155	0.0185224
7.54	0.000351931	-0.00126623	0.000878238	0.0182765
7.55	0.000465912	-0.00111252	0.00119411	0.0178774
7.56	0.000270468	-0.00109541	0.000876311	0.018232
7.57	0.000542232	-0.00113335	0.000987863	0.0184477
7.58	0.000498882	-0.00106726	0.000934726	0.0183732
7.59	0.000465433	-0.00122298	0.00104062	0.0192
7.6	0.000434076	-0.00146567	0.00116939	0.0192565
7.61	0.000293985	-0.00130174	0.00129119	0.0193971
7.62	0.000167008	-0.00123452	0.00102378	0.01886
7.63	0.000343527	-0.0012271	0.00104611	0.0186576
7.64	0.000310237	-0.00133691	0.000845652	0.018528
7.65	0.000554323	-0.00129394	0.000852245	0.0186422
7.66	0.00050229	-0.00118988	0.000868251	0.0187876
7.67	0.000560378	-0.00113311	0.000968585	0.0186533
7.68	0.000417796	-0.00134459	0.000859268	0.0187838
7.69	0.000589011	-0.00115348	0.000925818	0.0190014
7.7	0.000497461	-0.00132809	0.00085853	0.0187935
7.71	0.000667627	-0.00133577	0.000930166	0.0190286
7.72	0.000490979	-0.00129986	0.00107435	0.0184214
7.73	0.000514695	-0.00126573	0.00108091	0.0185488
7.74	0.000501331	-0.0012876	0.000946891	0.0185572
7.75	0.000526592	-0.00131651	0.000888842	0.0187823
7.76	0.00032918	-0.0013299	0.000975158	0.0185861
7.77	0.000321008	-0.00132299	0.000913047	0.0187596
7.78	0.000457289	-0.00142579	0.000714151	0.0189064
7.79	0.000658042	-0.00148074	0.000814887	0.0191056
7.8	0.000465767	-0.00148808	0.00102291	0.018871
7.81	0.000351928	-0.00122416	0.000961233	0.0187827
7.82	0.000466094	-0.00159922	0.00106756	0.0189952
7.83	0.000480361	-0.00140648	0.000994425	0.0188933
7.84	0.000426241	-0.00151059	0.000976914	0.0189451
7.85	0.000518517	-0.00147259	0.00110932	0.0192169
7.86	0.000379094	-0.00152741	0.0010836	0.0191792
7.87	0.000510825	-0.00133037	0.0011526	0.0190037
7.88	0.00054596	-0.00129913	0.0011768	0.0190292
7.89	0.000379793	-0.00124606	0.000992834	0.0190039
7.9	0.000356966	-0.00137488	0.00125992	0.0187172
7.91	0.000677218	-0.00151619	0.00129301	0.0185557
7.92	0.000538507	-0.00141602	0.000842545	0.0184139
7.93	0.000594466	-0.00116	0.000873394	0.0182964
7.94	0.000661604	-0.00132591	0.00101911	0.0185613
7.95	0.000633805	-0.00135614	0.00118228	0.0185472
7.96	0.000682827	-0.00114848	0.00103868	0.0184904
7.97	0.000424182	-0.00113624	0.000904913	0.0185731
7.98	0.000448449	-0.00134506	0.000688211	0.0187355
7.99	0.000387425	-0.00133664	0.00106288	0.0186871
8	0.000469002	-0.00127062	0.00119673	0.0188104
8.01	0.00037237	-0.00110842	0.00133993	0.0185394
8.02	0.000536131	-0.00139942	0.00112527	0.0185629
8.03	0.000297265	-0.00135437	0.00098473	0.0187067
8.04	0.000504587	-0.00125184	0.000893613	0.0187932
8.05	0.000590564	-0.00104085	0.000842103	0.0188968
8.06	0.000719266	-0.00127053	0.000773673	0.0187477
8.07	0.000365152	-0.00110511	0.000771439	0.0187884
8.08	0.000621603	-0.00132209	0.000849149	0.0186542
8.09	0.000610642	-0.00116193	0.000839472	0.0183688
8.1	0.000414892	-0.00104063	0.00110875	0.0183955
8.11	0.000471666	-0.00116365	0.000942016	0.0187219
8.12	0.000379705	-0.00131444	0.000900005	0.0185573
8.13	0.000467435	-0.00106882	0.000776625	0.0184471
8.14	0.000530035	-0.00133995	0.000595533	0.0182801
8.15	0.000519555	-0.00124597	0.00074115	0.0182231
8.16	0.000396068	-0.00129244	0.000484324	0.0183688
8.17	0.000415724	-0.00147469	0.000653581	0.0181507
8.18	0.000746348	-0.00144228	0.00063184	0.0177364
8.19	0.000661676	-0.00120008	0.000707886	0.017841
8.2	0.0006189	-0.0012699	0.000900062	0.0174239
8.21	0.000333615	-0.00119032	0.000752077	0.0175799
8.22	0.000368463	-0.00139236	0.000736396	0.017519
8.23	0.000592678	-0.00132281	0.000591614	0.0180399
8.24	0.000649596	-0.00159151	0.000889135	0.0181784
8.25	0.000535273	-0.0014531	0.000771596	0.0181096
8.26	0.000489635	-0.00134405	0.000727458	0.0185437
8.27	0.000309205	-0.00134159	0.000992714	0.0183911
8.28	0.00048557	-0.00156973	0.00102571	0.0181526
8.29	0.000607446	-0.00150533	0.00106178	0.0180369
8.3	0.000508674	-0.00169566	0.00107704	0.0181187
8.31	0.000547831	-0.00141645	0.00119721	0.0181619
8.32	0.000648208	-0.00166554	0.00105561	0.0184214
8.33	0.000649657	-0.00154209	0.0009112	0.0184771
8.34	0.000678409	-0.00176366	0.000815673	0.01815
8.35	0.000700841	-0.0015467	0.000875944	0.0182093
8.36	0.000607418	-0.00159231	0.00105355	0.0185718
8.37	0.000690852	-0.00140571	0.00107953	0.0188273
8.38	0.000437311	-0.00152441	0.00120116	0.0189301
8.39	0.000195611	-0.00144727	0.00121265	0.0190426
8.4	0.000621083	-0.00160436	0.000933791	0.0190073
8.41	0.000388579	-0.00138627	0.0011717	0.0188524
8.42	0.000444513	-0.00142932	0.00100975	0.0187502
8.43	0.00058528	-0.00128637	0.00103069	0.0186083
8.44	0.000690904	-0.00154591	0.000989318	0.0183927
8.45	0.000481189	-0.00177382	0.00104986	0.0185332
8.46	0.000566961	-0.00179761	0.00114881	0.0186411
8.47	0.000463554	-0.00161658	0.00127041	0.0187928
8.48	0.000610535	-0.00157131	0.000960042	0.0186451
8.49	0.000808957	-0.00148841	0.00113768	0.0186136
8.5	0.000601337	-0.00162772	0.00112858	0.0185826
8.51	0.000648596	-0.00158208	0.000930596	0.0190415
8.52	0.000571677	-0.00172654	0.000779858	0.0189248
8.53	0.000466547	-0.00175587	0.00089927	0.0187819
8.54	0.000589787	-0.0018715	0.000939832	0.0188433
8.55	0.000504777	-0.00190262	0.00101067	0.0187581
8.56	0.000310427	-0.002156	0.000950478	0.0188823
8.57	0.000520192	-0.00187794	0.00120195	0.0189725
8.58	0.000521019	-0.00224445	0.000836848	0.0189486
8.59	0.000366662	-0.00196536	0.000899372	0.0186839
8.6	0.000541609	-0.0020924	0.000937997	0.0186803
8.61	0.000339029	-0.00210809	0.000696914	0.0188933
8.62	0.000521263	-0.00220196	0.000618636	0.0188123
8.63	0.00044454	-0.00202519	0.000929582	0.0188934
8.64	0.000329277	-0.00214211	0.000818041	0.0191592
8.65	0.000503337	-0.00203463	0.000682734	0.0192795
8.66	0.000540013	-0.00234429	0.000585154	0.0189493
8.67	0.000488705	-0.00212261	0.000617104	0.0191656
8.68	0.00039188	-0.00225947	0.000782942	0.0189519
8.69	0.00032826	-0.00193092	0.000756779	0.0190944
8.7	0.000432035	-0.00207247	0.00090938	0.0192288
8.71	0.000618019	-0.00180338	0.000938484	0.0193987
8.72	0.000338826	-0.00199203	0.000838072	0.0192684
8.73	0.000524172	-0.00192966	0.000889902	0.0192345
8.74	0.000552648	-0.00205164	0.000855247	0.019485
8.75	0.000461204	-0.00184876	0.000824642	0.0191743
8.76	0.000486398	-0.00204031	0.00102505	0.0193195
8.77	0.000174651	-0.00192702	0.00115848	0.0195469
8.78	0.000371045	-0.00220058	0.000701347	0.0191927
8.79	0.000578693	-0.0018835	0.00107478	0.019145
8.8	0.000583846	-0.00234214	0.000989845	0.0190884
8.81	0.000646343	-0.00192294	0.00111908	0.0190176
8.82	0.000545004	-0.00221991	0.00107885	0.01919
8.83	0.000648258	-0.00199706	0.00110006	0.0195024
8.84	0.000346725	-0.0021442	0.00108387	0.0194044
8.85	0.000489773	-0.0018826	0.00113882	0.019381
8.86	0.000668808	-0.00205695	0.00101194	0.0191112
8.87	0.000585531	-0.00217009	0.00118776	0.0189917
8.88	0.000532709	-0.00235073	0.00109424	0.0191325
8.89	0.000554722	-0.00211375	0.000929847	0.0193586
8.9	0.000653508	-0.00214238	0.000945438	0.0194407
8.91	0.000892884	-0.0019793	0.000981531	0.019616
8.92	0.000734299	-0.00219013	0.000985111	0.0196523
8.93	0.00054678	-0.00200714	0.00102769	0.0197985
8.94	0.000568832	-0.00213193	0.000955514	0.0198226
