Time	E1_L08.1PG_Col.0	E2_L13.1	E3_L08.2PG_Col.0	E4_L13.2
4.57	-0.0110554	-0.00336057	0.0224191	-0.00381013
4.58	-0.0112117	-0.00346091	0.0222707	-0.00386673
4.59	-0.0109656	-0.00335633	0.0225834	-0.00376059
4.6	-0.0111258	-0.0035303	0.0221774	-0.00379535
4.61	-0.0106463	-0.00321784	0.0225044	-0.00382494
4.62	-0.0110108	-0.00334847	0.0223175	-0.00373168
4.63	-0.0108761	-0.00330716	0.0226391	-0.00388798
4.64	-0.0112695	-0.00354862	0.0220655	-0.00383457
4.65	-0.0111901	-0.0032709	0.0224091	-0.00375976
4.66	-0.0112249	-0.00343791	0.0223633	-0.00377143
4.67	-0.0109428	-0.00335656	0.0226342	-0.00382999
4.68	-0.0110494	-0.00345147	0.0222724	-0.00400685
4.69	-0.0108191	-0.00331349	0.0223726	-0.00379186
4.7	-0.0111398	-0.00343805	0.0222928	-0.00385317
4.71	-0.0106429	-0.00335296	0.0225469	-0.00376828
4.72	-0.0110618	-0.00344709	0.0220961	-0.00404632
4.73	-0.0107617	-0.00332517	0.0224423	-0.00389454
4.74	-0.0110142	-0.00346618	0.0220157	-0.00403042
4.75	-0.0107538	-0.00335746	0.0221268	-0.00386569
4.76	-0.0110643	-0.00355726	0.022039	-0.00394848
4.77	-0.0109332	-0.00317725	0.0222297	-0.00385179
4.78	-0.0111437	-0.00333388	0.0221465	-0.00397246
4.79	-0.0108489	-0.00323084	0.0224821	-0.00386177
4.8	-0.0111423	-0.00330214	0.0222133	-0.00381654
4.81	-0.0106411	-0.00302535	0.0223872	-0.00387038
4.82	-0.0109756	-0.00327009	0.0221584	-0.00390361
4.83	-0.0106699	-0.00311306	0.0223059	-0.00401411
4.84	-0.0108803	-0.00342991	0.0221035	-0.00403476
4.85	-0.0106992	-0.00318597	0.0220998	-0.00385156
4.86	-0.010718	-0.00339796	0.0220055	-0.00415578
4.87	-0.0106394	-0.00337317	0.0223221	-0.00398967
4.88	-0.0109348	-0.00332234	0.0221625	-0.00395781
4.89	-0.010507	-0.00323229	0.0221529	-0.00388037
4.9	-0.0109793	-0.00357016	0.0219305	-0.00401725
4.91	-0.0109362	-0.0034751	0.0221522	-0.00386325
4.92	-0.0111	-0.00355622	0.0221392	-0.0038765
4.93	-0.0108721	-0.00351052	0.022468	-0.00382045
4.94	-0.0109694	-0.0034624	0.0218338	-0.00386658
4.95	-0.010999	-0.00329981	0.0219376	-0.00387004
4.96	-0.0111235	-0.0034731	0.0219666	-0.00388741
4.97	-0.0109005	-0.0032924	0.0220818	-0.00383044
4.98	-0.0108991	-0.00332621	0.0221807	-0.0039796
4.99	-0.0109155	-0.00303685	0.0223103	-0.00385899
5	-0.011006	-0.00326441	0.0220181	-0.00391927
5.01	-0.0104988	-0.0031261	0.0225572	-0.00400045
5.02	-0.010847	-0.0034512	0.0222122	-0.00405512
5.03	-0.010765	-0.00312813	0.0224914	-0.00397043
5.04	-0.010759	-0.00324054	0.0220588	-0.00401893
5.05	-0.0107585	-0.00306986	0.0224689	-0.00400535
5.06	-0.0109137	-0.00354202	0.0219497	-0.00400903
5.07	-0.0108959	-0.00327014	0.0221526	-0.0040209
5.08	-0.0110221	-0.00343322	0.0220422	-0.00406516
5.09	-0.0108106	-0.00341604	0.0226092	-0.00390898
5.1	-0.0109039	-0.00355348	0.0221236	-0.00407505
5.11	-0.0107088	-0.00336695	0.022362	-0.00394059
5.12	-0.0109451	-0.00346359	0.0220749	-0.00410045
5.13	-0.010791	-0.00338209	0.0223228	-0.00407449
5.14	-0.0108316	-0.00369049	0.0221325	-0.00394167
5.15	-0.0105989	-0.00329962	0.0223675	-0.0039371
5.16	-0.0108025	-0.00333823	0.0221418	-0.00408717
5.17	-0.0103459	-0.00343139	0.0225338	-0.00404578
5.18	-0.0107304	-0.00337346	0.0221888	-0.00408387
5.19	-0.0104327	-0.00315584	0.0223852	-0.00405877
5.2	-0.0107168	-0.00342368	0.0221305	-0.00398785
5.21	-0.0107239	-0.00332567	0.0225296	-0.00389954
5.22	-0.0106972	-0.00349572	0.0220256	-0.00411404
5.23	-0.0105549	-0.0033309	0.0224567	-0.00410191
5.24	-0.0108938	-0.00342224	0.0223054	-0.00411358
5.25	-0.0105289	-0.00322819	0.0227586	-0.00402055
5.26	-0.0106866	-0.00351303	0.0220219	-0.00397928
5.27	-0.0107278	-0.00340004	0.0221974	-0.00402644
5.28	-0.0107691	-0.00344495	0.0220405	-0.00405306
5.29	-0.0106239	-0.00326622	0.0221795	-0.00410212
5.3	-0.0106553	-0.00338951	0.0220263	-0.00391284
5.31	-0.0103769	-0.00321458	0.0224861	-0.00399724
5.32	-0.0105334	-0.00338053	0.0221276	-0.00397015
5.33	-0.0103602	-0.0032387	0.0224332	-0.00408225
5.34	-0.0103882	-0.00343756	0.0221434	-0.00408516
5.35	-0.0103811	-0.00317222	0.0224298	-0.00396939
5.36	-0.0105152	-0.00327002	0.0220689	-0.00410639
5.37	-0.0102843	-0.00329396	0.0224527	-0.00415022
5.38	-0.0105578	-0.00336024	0.0222008	-0.00401802
5.39	-0.0103209	-0.00339688	0.022403	-0.00408789
5.4	-0.0105766	-0.00341972	0.0220964	-0.00400582
5.41	-0.0103869	-0.00319004	0.0223337	-0.00395428
5.42	-0.0102521	-0.00344204	0.0219512	-0.00389705
5.43	-0.0102602	-0.00341033	0.0222717	-0.00408421
5.44	-0.0103484	-0.00345042	0.0218845	-0.0040245
5.45	-0.0101058	-0.00331611	0.022178	-0.00401239
5.46	-0.0102344	-0.00350481	0.0220769	-0.00408578
5.47	-0.0101577	-0.00331991	0.0223041	-0.00402274
5.48	-0.0103225	-0.00335771	0.0221234	-0.00407416
5.49	-0.0102094	-0.00313404	0.022453	-0.00410342
5.5	-0.0102846	-0.00354744	0.0220189	-0.00414298
5.51	-0.0102022	-0.00328537	0.0223628	-0.00409984
5.52	-0.0103154	-0.00328713	0.0220256	-0.00411512
5.53	-0.0101033	-0.00315583	0.0221422	-0.00413209
5.54	-0.0102676	-0.00324543	0.0220091	-0.00409002
5.55	-0.0100818	-0.00311625	0.0224608	-0.00407303
5.56	-0.0102017	-0.00332048	0.0219165	-0.00406495
5.57	-0.00995769	-0.00324066	0.0222113	-0.00404913
5.58	-0.0101186	-0.00337344	0.022086	-0.00408351
5.59	-0.0101576	-0.00303839	0.0222492	-0.00417537
5.6	-0.0102067	-0.00317975	0.0218762	-0.00421967
5.61	-0.0101318	-0.00305633	0.0222598	-0.00402289
5.62	-0.0100583	-0.00326999	0.0219542	-0.00414842
5.63	-0.0099558	-0.00313544	0.0221963	-0.00417807
5.64	-0.0101509	-0.00322247	0.0219972	-0.00407632
5.65	-0.00991069	-0.00314173	0.0223698	-0.00416484
5.66	-0.0101948	-0.00339454	0.0221889	-0.00423336
5.67	-0.0102257	-0.00303024	0.022511	-0.00402026
5.68	-0.0101413	-0.0034016	0.0221132	-0.00410433
5.69	-0.00992928	-0.00318762	0.0223155	-0.00408611
5.7	-0.0102711	-0.00343659	0.0221029	-0.0042533
5.71	-0.00992347	-0.00336165	0.022341	-0.0041123
5.72	-0.0101517	-0.00329558	0.0218934	-0.00430968
5.73	-0.0100246	-0.0031347	0.0221254	-0.0043151
5.74	-0.0103881	-0.0032342	0.0221469	-0.00417807
5.75	-0.0102185	-0.00302571	0.0225982	-0.00408382
5.76	-0.0104367	-0.00327104	0.0220493	-0.00423136
5.77	-0.0102731	-0.00322212	0.0224706	-0.00416201
5.78	-0.0103445	-0.00312615	0.0220256	-0.00420887
5.79	-0.0103292	-0.00303744	0.0223864	-0.00404772
5.8	-0.0102851	-0.00294652	0.0222087	-0.00429276
5.81	-0.0100578	-0.00299816	0.0225949	-0.00431088
5.82	-0.0102155	-0.00341518	0.0222507	-0.00437101
5.83	-0.0100964	-0.0030362	0.0225539	-0.00431926
5.84	-0.0101503	-0.00315245	0.0220657	-0.00432229
5.85	-0.00999414	-0.00309957	0.0222476	-0.00436906
5.86	-0.0103175	-0.00318914	0.0222069	-0.00427626
5.87	-0.0102845	-0.00308106	0.0226488	-0.00430906
5.88	-0.0103622	-0.00320257	0.0221151	-0.00443375
5.89	-0.0101485	-0.00287279	0.0222529	-0.00429714
5.9	-0.0103436	-0.0031184	0.0219697	-0.00424412
5.91	-0.0102482	-0.00304086	0.0221579	-0.00427862
5.92	-0.0105624	-0.00312449	0.0220206	-0.00419251
5.93	-0.0101451	-0.00312927	0.0226114	-0.00430645
5.94	-0.0102682	-0.00321205	0.0220362	-0.00430752
5.95	-0.0104217	-0.00303189	0.0223183	-0.00435759
5.96	-0.0106105	-0.00315347	0.0220131	-0.00431312
5.97	-0.0103595	-0.00284119	0.0223164	-0.00435228
5.98	-0.0104611	-0.00307911	0.0220445	-0.0043227
5.99	-0.0103557	-0.00311255	0.0224842	-0.00437485
6	-0.0104706	-0.00313984	0.0222298	-0.00435232
6.01	-0.0101537	-0.00307915	0.0225325	-0.00430506
6.02	-0.010234	-0.00320562	0.0219375	-0.00441852
6.03	-0.0102633	-0.00302509	0.0223064	-0.00431213
6.04	-0.0105557	-0.0030743	0.0220105	-0.0043593
6.05	-0.0102379	-0.00307175	0.0221693	-0.00438034
6.06	-0.0104624	-0.00303189	0.022126	-0.00432802
6.07	-0.010174	-0.00286042	0.0224592	-0.0043854
6.08	-0.0103052	-0.00306129	0.0221634	-0.00436655
6.09	-0.0103328	-0.00298126	0.0225431	-0.00429853
6.1	-0.0105734	-0.00298735	0.0223098	-0.00439528
6.11	-0.0103691	-0.00297372	0.0224623	-0.00436085
6.12	-0.0103423	-0.00308315	0.0221353	-0.0043034
6.13	-0.0101025	-0.00304853	0.0225385	-0.00440397
6.14	-0.0103078	-0.00298813	0.02215	-0.00441414
6.15	-0.0101351	-0.00276853	0.0223923	-0.00429219
6.16	-0.010466	-0.00302751	0.0221705	-0.00441547
6.17	-0.0102169	-0.00289125	0.0223777	-0.00436969
6.18	-0.0101844	-0.00319009	0.0222485	-0.00433854
6.19	-0.0100087	-0.00299557	0.0225967	-0.00435112
6.2	-0.010274	-0.00306014	0.0221053	-0.00434835
6.21	-0.0101936	-0.00284055	0.0223727	-0.0044598
6.22	-0.010272	-0.00295708	0.0221116	-0.00432317
6.23	-0.0100439	-0.00275608	0.022644	-0.00439545
6.24	-0.0103192	-0.00289585	0.0222451	-0.00435886
6.25	-0.0102209	-0.00273589	0.0225037	-0.00424477
6.26	-0.0105258	-0.00280408	0.0221723	-0.00414338
6.27	-0.0103343	-0.00288991	0.0223426	-0.00432604
6.28	-0.0104661	-0.00283853	0.022066	-0.00432481
6.29	-0.0102268	-0.002759	0.0223799	-0.00431058
6.3	-0.0102882	-0.00290236	0.0223082	-0.00441379
6.31	-0.0100576	-0.0029749	0.0226141	-0.00441233
6.32	-0.0101599	-0.0030158	0.0220193	-0.00429303
6.33	-0.0100002	-0.00288181	0.0223242	-0.00435572
6.34	-0.0103094	-0.00302682	0.0220685	-0.0044973
6.35	-0.00997422	-0.0028674	0.0224196	-0.0043917
6.36	-0.0102712	-0.00301861	0.0221662	-0.00435566
6.37	-0.00993081	-0.00292001	0.0223884	-0.00423854
6.38	-0.0101222	-0.00295078	0.0221539	-0.00436149
6.39	-0.0101569	-0.00276143	0.0224736	-0.00437423
6.4	-0.0103592	-0.00294419	0.0220762	-0.0041991
6.41	-0.0100482	-0.00274824	0.0224018	-0.00419187
6.42	-0.0102318	-0.0027291	0.0220618	-0.00429112
6.43	-0.0100134	-0.00277768	0.0221548	-0.00420158
6.44	-0.0102685	-0.00301798	0.021986	-0.00432911
6.45	-0.0102169	-0.00290152	0.0223838	-0.00434966
6.46	-0.010369	-0.00307066	0.0221036	-0.00444237
6.47	-0.0101512	-0.00288118	0.022391	-0.00429283
6.48	-0.010378	-0.00292485	0.0220632	-0.00425347
6.49	-0.01018	-0.00288296	0.0222755	-0.00418253
6.5	-0.0102302	-0.00309024	0.0222278	-0.00417411
6.51	-0.0101061	-0.00290142	0.0224853	-0.00426857
6.52	-0.0102179	-0.00306433	0.0221187	-0.00430266
6.53	-0.0101482	-0.00284744	0.0223217	-0.00425191
6.54	-0.0102281	-0.00298629	0.0220208	-0.00427113
6.55	-0.0102635	-0.00284352	0.0224036	-0.00422258
6.56	-0.0103717	-0.00324722	0.0220802	-0.00440461
6.57	-0.0101292	-0.00314391	0.0223093	-0.00426223
6.58	-0.0102292	-0.00305501	0.0220679	-0.00437314
6.59	-0.0103049	-0.00292436	0.0225703	-0.00455683
6.6	-0.0104872	-0.00309196	0.0222597	-0.00428808
6.61	-0.0103181	-0.00297809	0.0224248	-0.0043089
6.62	-0.0104945	-0.00285874	0.0220481	-0.00425759
6.63	-0.0100375	-0.00270713	0.0222878	-0.00432051
6.64	-0.0103546	-0.00298125	0.0221962	-0.00430181
6.65	-0.0103444	-0.00268833	0.022486	-0.00423608
6.66	-0.0103096	-0.00301336	0.0221361	-0.00430679
6.67	-0.0101972	-0.00294364	0.0223286	-0.00426762
6.68	-0.0106024	-0.00290794	0.0222826	-0.00426532
6.69	-0.010348	-0.00278535	0.0224367	-0.00426473
6.7	-0.0104454	-0.00297286	0.0221353	-0.00431295
6.71	-0.0102706	-0.00296936	0.0225605	-0.00434635
6.72	-0.0102606	-0.00301035	0.0221253	-0.00445239
6.73	-0.0101755	-0.00284989	0.0224415	-0.0042849
6.74	-0.0102587	-0.0029884	0.0221893	-0.00439081
6.75	-0.0102037	-0.00284872	0.022669	-0.00435509
6.76	-0.0103584	-0.00310411	0.0220989	-0.00442229
6.77	-0.010269	-0.00294458	0.0223945	-0.00433822
6.78	-0.0103418	-0.00302701	0.0221283	-0.0043323
6.79	-0.0101886	-0.0028792	0.0223899	-0.00443153
6.8	-0.0103363	-0.00313229	0.0222149	-0.0044456
6.81	-0.0100226	-0.0030004	0.0227147	-0.00429555
6.82	-0.0102566	-0.00312403	0.0223559	-0.00436836
6.83	-0.0100807	-0.00298204	0.0227007	-0.00402517
6.84	-0.0101918	-0.00294234	0.0222309	-0.00430455
6.85	-0.0102198	-0.00290844	0.0226731	-0.00435755
6.86	-0.010226	-0.00305188	0.0221975	-0.00439882
6.87	-0.0102091	-0.00291773	0.0225622	-0.00439011
6.88	-0.0104371	-0.00288915	0.0222103	-0.00435298
6.89	-0.0103047	-0.00276504	0.0224829	-0.00434572
6.9	-0.0101191	-0.00284167	0.0221534	-0.00435945
6.91	-0.0100542	-0.00268779	0.0226274	-0.00432342
6.92	-0.0102023	-0.00309478	0.0222916	-0.00445623
6.93	-0.00998644	-0.00285825	0.0227428	-0.00438873
6.94	-0.0101067	-0.00287773	0.0223555	-0.00428514
6.95	-0.00989752	-0.00282363	0.0226298	-0.00438058
6.96	-0.0101163	-0.00289936	0.0221942	-0.00443986
6.97	-0.0101583	-0.00278297	0.0227169	-0.00436456
6.98	-0.0102125	-0.00296953	0.0221758	-0.00450957
6.99	-0.0100945	-0.00279846	0.0225741	-0.00438241
7	-0.0103578	-0.00281102	0.0220286	-0.00437751
7.01	-0.0101009	-0.00274833	0.0224056	-0.00430815
7.02	-0.00988507	-0.00289522	0.0222243	-0.00452815
7.03	-0.00963537	-0.00299069	0.0223963	-0.00466569
7.04	-0.0101244	-0.00313782	0.0220905	-0.00449037
7.05	-0.00997655	-0.00289921	0.0225084	-0.00447925
7.06	-0.0101178	-0.00299637	0.0220465	-0.00438029
7.07	-0.0098541	-0.00286672	0.022595	-0.00440556
7.08	-0.0100017	-0.00309321	0.0220168	-0.0043703
7.09	-0.0096989	-0.00307278	0.0223817	-0.00445067
7.1	-0.00993342	-0.00321702	0.0221351	-0.00437712
7.11	-0.0098622	-0.00294044	0.0224531	-0.00434126
7.12	-0.0100224	-0.00300421	0.022008	-0.00448962
7.13	-0.00998628	-0.00278018	0.0222775	-0.00446233
7.14	-0.0101856	-0.0029756	0.021887	-0.00434851
7.15	-0.00994061	-0.00294062	0.0223437	-0.00429185
7.16	-0.0101736	-0.00316146	0.0222382	-0.00448053
7.17	-0.00992755	-0.00292245	0.0226231	-0.00448328
7.18	-0.0101283	-0.00290772	0.022052	-0.00443012
7.19	-0.00997964	-0.00278549	0.0222278	-0.0043579
7.2	-0.0102423	-0.00298929	0.0223037	-0.00456569
7.21	-0.00964437	-0.00286894	0.0224951	-0.00454223
7.22	-0.00979615	-0.00285647	0.022344	-0.00452975
7.23	-0.00983604	-0.00286962	0.0224991	-0.00437517
7.24	-0.0101509	-0.00290526	0.0220346	-0.00444144
7.25	-0.00984038	-0.00280963	0.0222801	-0.00440992
7.26	-0.00994544	-0.00299268	0.0220782	-0.0044929
7.27	-0.00973655	-0.00283424	0.0223431	-0.00458443
7.28	-0.0100891	-0.0028543	0.0220065	-0.0045287
7.29	-0.0100821	-0.00299678	0.0224493	-0.00458819
7.3	-0.00998413	-0.00296267	0.0220717	-0.00459856
7.31	-0.00980908	-0.00290344	0.0224298	-0.00442785
7.32	-0.00994515	-0.00293158	0.0221491	-0.00463799
7.33	-0.00974064	-0.00282408	0.0224866	-0.00450984
7.34	-0.00975114	-0.00310013	0.0221187	-0.00452106
7.35	-0.0096527	-0.00281842	0.0222922	-0.00452828
7.36	-0.0100072	-0.00289424	0.0220887	-0.00453637
7.37	-0.0097029	-0.00284334	0.0223247	-0.00445826
7.38	-0.0097326	-0.00286657	0.0220184	-0.00434984
7.39	-0.00985478	-0.00265016	0.0223171	-0.00430058
7.4	-0.0100077	-0.00288258	0.0219607	-0.00464956
7.41	-0.00975096	-0.00280853	0.0221688	-0.00446567
7.42	-0.0097572	-0.00294189	0.0220243	-0.00444755
7.43	-0.00934959	-0.00262004	0.0222758	-0.00462328
7.44	-0.00966033	-0.00289006	0.0221738	-0.00462489
7.45	-0.00956951	-0.00270264	0.0227113	-0.00443844
7.46	-0.00979059	-0.00278864	0.0220696	-0.00451505
7.47	-0.00966764	-0.00283648	0.0223386	-0.00456531
7.48	-0.00984499	-0.0028893	0.0222944	-0.00461387
7.49	-0.00963888	-0.00253364	0.0226712	-0.00460079
7.5	-0.0098678	-0.00276762	0.0222927	-0.00448975
7.51	-0.00963166	-0.002661	0.0226011	-0.00452225
7.52	-0.00985107	-0.00269332	0.0228119	-0.0045099
7.53	-0.00954693	-0.0027203	0.0230737	-0.0044617
7.54	-0.00967255	-0.00285671	0.0226583	-0.00446214
7.55	-0.00944981	-0.0028106	0.0227411	-0.0044731
7.56	-0.00975151	-0.00285849	0.0221909	-0.00454244
7.57	-0.00955932	-0.00275483	0.0224704	-0.00466763
7.58	-0.00967404	-0.00295994	0.0226861	-0.00458249
7.59	-0.00953462	-0.00289447	0.02284	-0.0045185
7.6	-0.00962444	-0.00292088	0.0225217	-0.00461786
7.61	-0.00945846	-0.00283568	0.0228683	-0.00459154
7.62	-0.0097752	-0.00279953	0.022441	-0.00447056
7.63	-0.0092346	-0.00246905	0.0226634	-0.00437224
7.64	-0.00963878	-0.00279847	0.0222798	-0.00432976
7.65	-0.0097481	-0.0028013	0.0226101	-0.00438774
7.66	-0.00988038	-0.00280697	0.0224165	-0.00453396
7.67	-0.00969761	-0.00253717	0.0226319	-0.00435959
7.68	-0.00965565	-0.0027088	0.0220552	-0.00435104
7.69	-0.0095467	-0.00274249	0.0223572	-0.00447946
7.7	-0.00952532	-0.0028949	0.0222997	-0.00452157
7.71	-0.00944529	-0.00283543	0.0227859	-0.00443507
7.72	-0.00944762	-0.00298178	0.0224856	-0.0044492
7.73	-0.00894852	-0.00285551	0.0228367	-0.00438985
7.74	-0.00945958	-0.00289941	0.0224898	-0.0044858
7.75	-0.00932097	-0.00279858	0.0228903	-0.00438038
7.76	-0.00951836	-0.00282312	0.0223104	-0.00445589
7.77	-0.00937036	-0.00275363	0.0225505	-0.00430873
7.78	-0.00956877	-0.00289358	0.0221493	-0.00438263
7.79	-0.00946946	-0.00279947	0.0223638	-0.00448281
7.8	-0.00967152	-0.0029497	0.0222967	-0.00429832
7.81	-0.0094662	-0.00280776	0.0225759	-0.00436646
7.82	-0.00949963	-0.00292875	0.0221356	-0.004636
7.83	-0.0092092	-0.00283013	0.0223081	-0.00443949
7.84	-0.00956298	-0.00285126	0.0220502	-0.00452197
7.85	-0.00933015	-0.00270837	0.022349	-0.00435138
7.86	-0.00926562	-0.00278401	0.0221047	-0.0045547
7.87	-0.00890032	-0.00270352	0.0223665	-0.00459374
7.88	-0.00942424	-0.00278487	0.0221894	-0.00445929
7.89	-0.009251	-0.00268067	0.0224138	-0.00437799
7.9	-0.00927307	-0.00284675	0.0220355	-0.00457155
7.91	-0.00929337	-0.00282239	0.0221463	-0.00445909
7.92	-0.0095502	-0.00274258	0.0219236	-0.00438681
7.93	-0.00943505	-0.00269693	0.0222299	-0.00433591
7.94	-0.00964149	-0.00289145	0.0221023	-0.00446498
7.95	-0.00940487	-0.00277755	0.0224508	-0.00429612
7.96	-0.00950283	-0.00292281	0.0220663	-0.0045221
7.97	-0.00911355	-0.0028221	0.0224304	-0.00430623
7.98	-0.00953807	-0.00300032	0.0223205	-0.00442843
7.99	-0.0092556	-0.00286256	0.0225762	-0.00427465
8	-0.00964566	-0.00291422	0.022109	-0.00438007
8.01	-0.00938205	-0.0026699	0.0227202	-0.00442664
8.02	-0.00938232	-0.00294549	0.0223192	-0.00447631
8.03	-0.00911851	-0.00277372	0.0227073	-0.00438207
8.04	-0.00965745	-0.00282603	0.0224161	-0.00438518
8.05	-0.00922716	-0.00274858	0.0227106	-0.00424954
8.06	-0.00952527	-0.00307266	0.02227	-0.00446399
8.07	-0.00934623	-0.002861	0.0226876	-0.00434028
8.08	-0.00948343	-0.00290395	0.0223778	-0.00451365
8.09	-0.00930479	-0.00280446	0.0228744	-0.00454586
8.1	-0.00950038	-0.00293715	0.0223412	-0.00449065
8.11	-0.00914193	-0.00277269	0.022742	-0.00428451
8.12	-0.00937098	-0.00275243	0.0224816	-0.00447395
8.13	-0.00909458	-0.00252753	0.0224013	-0.00445737
8.14	-0.00928139	-0.00288619	0.0220766	-0.00454681
8.15	-0.00917376	-0.00277814	0.0227516	-0.00448329
8.16	-0.00936839	-0.00275597	0.0224263	-0.00467125
8.17	-0.00902212	-0.00260063	0.0227739	-0.00448902
8.18	-0.00926171	-0.00281876	0.0224764	-0.00445449
8.19	-0.00901285	-0.00254681	0.0230156	-0.00437315
8.2	-0.00945747	-0.00275339	0.0225029	-0.00446111
8.21	-0.00908565	-0.00261664	0.0227193	-0.00445901
8.22	-0.00929458	-0.00280199	0.0223203	-0.00440976
8.23	-0.00894251	-0.00253586	0.0226197	-0.00438422
8.24	-0.00940862	-0.00288215	0.0224562	-0.00455807
8.25	-0.00925671	-0.00266091	0.02305	-0.00452424
8.26	-0.00963814	-0.00279844	0.0224079	-0.00452281
8.27	-0.00933321	-0.00254259	0.0231424	-0.00451112
8.28	-0.00933241	-0.0027762	0.0227936	-0.00440171
8.29	-0.00908017	-0.0026414	0.0229796	-0.00439924
8.3	-0.00941075	-0.00282218	0.0222656	-0.00442543
8.31	-0.00940735	-0.00277501	0.0227964	-0.00438947
8.32	-0.00945629	-0.00272179	0.022698	-0.00457772
8.33	-0.00890575	-0.00243322	0.0228655	-0.00431638
8.34	-0.00924087	-0.00293161	0.0224785	-0.00441228
8.35	-0.0088854	-0.002685	0.0229072	-0.00452357
8.36	-0.0093679	-0.00280694	0.022626	-0.00447837
8.37	-0.00879523	-0.0027207	0.0230837	-0.00452134
8.38	-0.00921686	-0.00291561	0.0226128	-0.0045526
8.39	-0.00913182	-0.0026614	0.0230082	-0.00458334
8.4	-0.00915402	-0.00281065	0.0225835	-0.00450075
8.41	-0.00889502	-0.00245301	0.022865	-0.00439716
8.42	-0.00918281	-0.00284776	0.0223507	-0.00440735
8.43	-0.00894503	-0.00262206	0.0225199	-0.00442189
8.44	-0.00920376	-0.00280948	0.0222494	-0.00470271
8.45	-0.00891623	-0.00266003	0.0224616	-0.00448724
8.46	-0.00912275	-0.00287358	0.0220485	-0.00453731
8.47	-0.00868387	-0.00261898	0.0224662	-0.00441833
8.48	-0.00916625	-0.00272269	0.0220846	-0.00465018
8.49	-0.00891014	-0.00254567	0.0224458	-0.00467526
8.5	-0.00895844	-0.00282816	0.0219972	-0.00465166
8.51	-0.00905055	-0.00260859	0.0223778	-0.00448609
8.52	-0.00909817	-0.00265576	0.0221165	-0.00453193
8.53	-0.00879779	-0.00256513	0.0222302	-0.00429156
8.54	-0.0089601	-0.00276458	0.022036	-0.00452418
8.55	-0.00896886	-0.00245636	0.0224937	-0.00457109
8.56	-0.00908876	-0.00269031	0.0220709	-0.00450337
8.57	-0.00908237	-0.00259502	0.0223902	-0.00455169
8.58	-0.00917781	-0.00276403	0.0221424	-0.00462503
8.59	-0.00892589	-0.00259327	0.0223872	-0.00464868
8.6	-0.0090877	-0.0027982	0.021983	-0.00468521
8.61	-0.00882273	-0.00250302	0.0223096	-0.0044196
8.62	-0.00922595	-0.00274452	0.0218219	-0.00460166
8.63	-0.00880599	-0.00245533	0.0221657	-0.00455341
8.64	-0.00916691	-0.00274923	0.0221899	-0.00461248
8.65	-0.00897175	-0.00274112	0.0224056	-0.00452456
8.66	-0.00923762	-0.00287142	0.0218536	-0.00465074
8.67	-0.00887707	-0.00243049	0.0219934	-0.0044916
8.68	-0.00905603	-0.00278513	0.0219217	-0.00451251
8.69	-0.00881714	-0.00257232	0.0223745	-0.00456749
8.7	-0.00917079	-0.00268957	0.0220506	-0.00465983
8.71	-0.00910158	-0.00263824	0.0221377	-0.00458596
8.72	-0.00921814	-0.00281786	0.0219607	-0.0044748
8.73	-0.00898997	-0.00253601	0.0221976	-0.00441197
8.74	-0.00926705	-0.00270023	0.0220409	-0.00457124
8.75	-0.00898533	-0.00237415	0.0225498	-0.00458874
8.76	-0.00936709	-0.00273115	0.0219855	-0.00468216
8.77	-0.00893577	-0.00250315	0.0222015	-0.00462272
8.78	-0.00907464	-0.00267898	0.0221106	-0.00473319
8.79	-0.00917362	-0.0025423	0.0224326	-0.0047182
8.8	-0.00912421	-0.00273654	0.0220141	-0.0045898
8.81	-0.00889379	-0.00262432	0.0223465	-0.00447747
8.82	-0.00926166	-0.00263732	0.0222843	-0.00474297
8.83	-0.00895174	-0.00231517	0.0225472	-0.00462086
8.84	-0.00913725	-0.00247602	0.0222535	-0.00463445
8.85	-0.00905862	-0.00223933	0.0225248	-0.00453527
8.86	-0.0092576	-0.00269206	0.0221097	-0.00461073
8.87	-0.00917437	-0.00256194	0.022554	-0.00456965
8.88	-0.00917505	-0.00270389	0.0221701	-0.00464734
8.89	-0.00928779	-0.00250609	0.0226072	-0.00452523
8.9	-0.00942213	-0.00258255	0.0220535	-0.00451067
8.91	-0.00905247	-0.00243527	0.0224239	-0.00444919
8.92	-0.00958437	-0.00252149	0.0224227	-0.00443607
8.93	-0.00902558	-0.00226664	0.0226083	-0.00441086
8.94	-0.00936635	-0.00270802	0.0222601	-0.00458256
8.95	-0.00908886	-0.00252201	0.0224734	-0.00459215
8.96	-0.00933836	-0.00254942	0.0219426	-0.00455176
8.97	-0.00894937	-0.00223059	0.0223606	-0.00449861
8.98	-0.00933636	-0.00251669	0.0220741	-0.00456914
8.99	-0.00880321	-0.00217235	0.0227029	-0.00459823
9	-0.0091161	-0.00260003	0.021963	-0.00454884
9.01	-0.00913019	-0.00231939	0.0220596	-0.00454341
9.02	-0.00909628	-0.00269946	0.0218759	-0.00451343
9.03	-0.00862808	-0.00249335	0.022279	-0.00446071
9.04	-0.00890904	-0.00260365	0.0216682	-0.0047459
9.05	-0.00894928	-0.00228224	0.0219272	-0.00467243
9.06	-0.00919107	-0.00239224	0.0219016	-0.00474454
9.07	-0.00894336	-0.00213842	0.0221975	-0.00457365
9.08	-0.00912851	-0.00242571	0.0221068	-0.00462271
