Time	E1_L08.1PG_Col0	E2_L13.1	E3_L08.2PG_example1	E4_L13.2
192.13	-0.524888	-0.499571	-0.493434	-0.331658
192.14	-0.524895	-0.499685	-0.493544	-0.331443
192.15	-0.524829	-0.499605	-0.493174	-0.331551
192.16	-0.525088	-0.499768	-0.493413	-0.331755
192.17	-0.524901	-0.499791	-0.493226	-0.331787
192.18	-0.524881	-0.500059	-0.493235	-0.331855
192.19	-0.524807	-0.499952	-0.492863	-0.331903
192.2	-0.524846	-0.500128	-0.493005	-0.331693
192.21	-0.524762	-0.500078	-0.492814	-0.331806
192.22	-0.524967	-0.500113	-0.492816	-0.331844
192.23	-0.524789	-0.500354	-0.492911	-0.331792
192.24	-0.524958	-0.500075	-0.493221	-0.331636
192.25	-0.524863	-0.499927	-0.492893	-0.331662
192.26	-0.524783	-0.499919	-0.493062	-0.331804
192.27	-0.524832	-0.499885	-0.492613	-0.331877
192.28	-0.524933	-0.500086	-0.49298	-0.331868
192.29	-0.524953	-0.500145	-0.492782	-0.331767
192.3	-0.524794	-0.500373	-0.492754	-0.331654
192.31	-0.524603	-0.500169	-0.492524	-0.331634
192.32	-0.524949	-0.50018	-0.492644	-0.331777
192.33	-0.524646	-0.500252	-0.492516	-0.331601
192.34	-0.524813	-0.50017	-0.492601	-0.331582
192.35	-0.524518	-0.500225	-0.492246	-0.331537
192.36	-0.524616	-0.500292	-0.492596	-0.331719
192.37	-0.52472	-0.500038	-0.492395	-0.331722
192.38	-0.524709	-0.500215	-0.492417	-0.331692
192.39	-0.524672	-0.500349	-0.492379	-0.331597
192.4	-0.524556	-0.500265	-0.492254	-0.331456
192.41	-0.524494	-0.500308	-0.492147	-0.331625
192.42	-0.524583	-0.500238	-0.492128	-0.331449
192.43	-0.524626	-0.500348	-0.492144	-0.331392
192.44	-0.52474	-0.500378	-0.492216	-0.331302
192.45	-0.52436	-0.500361	-0.491535	-0.331409
192.46	-0.524404	-0.500569	-0.492164	-0.331308
192.47	-0.524363	-0.500438	-0.491855	-0.331491
192.48	-0.5245	-0.500532	-0.492128	-0.331441
192.49	-0.5244	-0.500507	-0.491943	-0.331474
192.5	-0.524468	-0.500846	-0.491924	-0.331212
192.51	-0.524332	-0.500542	-0.491753	-0.331509
192.52	-0.524537	-0.500529	-0.491877	-0.331416
192.53	-0.524229	-0.50041	-0.491735	-0.331511
192.54	-0.524296	-0.500616	-0.491684	-0.331581
192.55	-0.524403	-0.500504	-0.491443	-0.331759
192.56	-0.524509	-0.500623	-0.49156	-0.331677
192.57	-0.524276	-0.500624	-0.491146	-0.331736
192.58	-0.52441	-0.500664	-0.491536	-0.331387
192.59	-0.524327	-0.500617	-0.491147	-0.331618
192.6	-0.524433	-0.500668	-0.491427	-0.331463
192.61	-0.524288	-0.500436	-0.491076	-0.33157
192.62	-0.524407	-0.500753	-0.491491	-0.331434
192.63	-0.524249	-0.500461	-0.491189	-0.331539
192.64	-0.524417	-0.500719	-0.491215	-0.331656
192.65	-0.524219	-0.500492	-0.491073	-0.331714
192.66	-0.524343	-0.500642	-0.4912	-0.331503
192.67	-0.524384	-0.500822	-0.490955	-0.331896
192.68	-0.524253	-0.500861	-0.491122	-0.331517
192.69	-0.524325	-0.500953	-0.491026	-0.331594
192.7	-0.524247	-0.500904	-0.491301	-0.331472
192.71	-0.524003	-0.500667	-0.490603	-0.33154
192.72	-0.524116	-0.501026	-0.491145	-0.331674
192.73	-0.524151	-0.500919	-0.490796	-0.331638
192.74	-0.524257	-0.500911	-0.491123	-0.331628
192.75	-0.523988	-0.500656	-0.490445	-0.331369
192.76	-0.524075	-0.50094	-0.491199	-0.331457
192.77	-0.52397	-0.500787	-0.490713	-0.33167
192.78	-0.523946	-0.501011	-0.490816	-0.331653
192.79	-0.523777	-0.500943	-0.490719	-0.331469
192.8	-0.523715	-0.500883	-0.49065	-0.33173
192.81	-0.523973	-0.501065	-0.490545	-0.331846
192.82	-0.523778	-0.501049	-0.490731	-0.331749
192.83	-0.52358	-0.500593	-0.490099	-0.331607
192.84	-0.5239	-0.500823	-0.490708	-0.331679
192.85	-0.523625	-0.500921	-0.490439	-0.331745
192.86	-0.523824	-0.501149	-0.490672	-0.331642
192.87	-0.5237	-0.501054	-0.490309	-0.331839
192.88	-0.523585	-0.501106	-0.490503	-0.331874
192.89	-0.523561	-0.500962	-0.489918	-0.331721
192.9	-0.523552	-0.500985	-0.490177	-0.331592
192.91	-0.523383	-0.501161	-0.490272	-0.331584
192.92	-0.523399	-0.501136	-0.490186	-0.331486
192.93	-0.523417	-0.501133	-0.489844	-0.331522
192.94	-0.523357	-0.50131	-0.490063	-0.331699
192.95	-0.523045	-0.501302	-0.489527	-0.331683
192.96	-0.523362	-0.501499	-0.490101	-0.331544
192.97	-0.523434	-0.501363	-0.489604	-0.331744
192.98	-0.523393	-0.50143	-0.489808	-0.331658
192.99	-0.523148	-0.501387	-0.489762	-0.331722
193	-0.523173	-0.501451	-0.489794	-0.331504
193.01	-0.523182	-0.501434	-0.489344	-0.331711
193.02	-0.523242	-0.501653	-0.489728	-0.331569
193.03	-0.523169	-0.501406	-0.489282	-0.331677
193.04	-0.52323	-0.501585	-0.489547	-0.331625
193.05	-0.52323	-0.501587	-0.489276	-0.331842
193.06	-0.523329	-0.501724	-0.489538	-0.331695
193.07	-0.523255	-0.50137	-0.489102	-0.331492
193.08	-0.523207	-0.501706	-0.489278	-0.331467
193.09	-0.523101	-0.501568	-0.488792	-0.331755
193.1	-0.523009	-0.501602	-0.488843	-0.331487
193.11	-0.523161	-0.501579	-0.48878	-0.331612
193.12	-0.523113	-0.501605	-0.488799	-0.331556
193.13	-0.522835	-0.501513	-0.488536	-0.331214
193.14	-0.522905	-0.501626	-0.488801	-0.331155
193.15	-0.522995	-0.501496	-0.488504	-0.331371
193.16	-0.523093	-0.501558	-0.488929	-0.331558
193.17	-0.523226	-0.501574	-0.488597	-0.331507
193.18	-0.522994	-0.501827	-0.488499	-0.331365
193.19	-0.522966	-0.501734	-0.488232	-0.331268
193.2	-0.523116	-0.501784	-0.488481	-0.331466
193.21	-0.523121	-0.501546	-0.488317	-0.331463
193.22	-0.522998	-0.501694	-0.488256	-0.331216
193.23	-0.523036	-0.501516	-0.487949	-0.33148
193.24	-0.523007	-0.50177	-0.488298	-0.331162
193.25	-0.522799	-0.501435	-0.488115	-0.331219
193.26	-0.522866	-0.501746	-0.48826	-0.33122
193.27	-0.522887	-0.501629	-0.487796	-0.331311
193.28	-0.522889	-0.501798	-0.487921	-0.331341
193.29	-0.522954	-0.5017	-0.487978	-0.331455
193.3	-0.522738	-0.501873	-0.488022	-0.331244
193.31	-0.522682	-0.501825	-0.487902	-0.3312
193.32	-0.522885	-0.501951	-0.488128	-0.331068
193.33	-0.522594	-0.501854	-0.487642	-0.331114
193.34	-0.52275	-0.502019	-0.487845	-0.331083
193.35	-0.522524	-0.501777	-0.487192	-0.331226
193.36	-0.522732	-0.502168	-0.487646	-0.331294
193.37	-0.522721	-0.502005	-0.487723	-0.331298
193.38	-0.522658	-0.502219	-0.487723	-0.331085
193.39	-0.522652	-0.501984	-0.487397	-0.331257
193.4	-0.522535	-0.502219	-0.487635	-0.331083
193.41	-0.522532	-0.502052	-0.487413	-0.331211
193.42	-0.522623	-0.502118	-0.487498	-0.331261
193.43	-0.522592	-0.502082	-0.487509	-0.331421
193.44	-0.52262	-0.502062	-0.48769	-0.331243
193.45	-0.522504	-0.501837	-0.487178	-0.331127
193.46	-0.522584	-0.502289	-0.487457	-0.331246
193.47	-0.522624	-0.502074	-0.487458	-0.331222
193.48	-0.52274	-0.502118	-0.487671	-0.330981
193.49	-0.52255	-0.502351	-0.4872	-0.331135
193.5	-0.522564	-0.502264	-0.487318	-0.331103
193.51	-0.522485	-0.502221	-0.487015	-0.331289
193.52	-0.52255	-0.502282	-0.486992	-0.330929
193.53	-0.522711	-0.502163	-0.48687	-0.331044
193.54	-0.522748	-0.502501	-0.486739	-0.331119
193.55	-0.522677	-0.502391	-0.486698	-0.331188
193.56	-0.522608	-0.502454	-0.486687	-0.331049
193.57	-0.522587	-0.502334	-0.486477	-0.331016
193.58	-0.522672	-0.502411	-0.486659	-0.330941
193.59	-0.522382	-0.50242	-0.486614	-0.331349
193.6	-0.522447	-0.502406	-0.486517	-0.331016
193.61	-0.522373	-0.50236	-0.486172	-0.331274
193.62	-0.522554	-0.502639	-0.486237	-0.331136
193.63	-0.522437	-0.502434	-0.486089	-0.331154
193.64	-0.522524	-0.502624	-0.48646	-0.331003
193.65	-0.522222	-0.502552	-0.486217	-0.331066
193.66	-0.522351	-0.502723	-0.486501	-0.331027
193.67	-0.522254	-0.502888	-0.486376	-0.331283
193.68	-0.522286	-0.502826	-0.486295	-0.33121
193.69	-0.522036	-0.502786	-0.485977	-0.331083
193.7	-0.522103	-0.502939	-0.486069	-0.330851
193.71	-0.522048	-0.502884	-0.486019	-0.33095
193.72	-0.522248	-0.502878	-0.486091	-0.330818
193.73	-0.521994	-0.502683	-0.485838	-0.330923
193.74	-0.522008	-0.502809	-0.486031	-0.330951
193.75	-0.521936	-0.50264	-0.485559	-0.330884
193.76	-0.522064	-0.502892	-0.485742	-0.330783
193.77	-0.522016	-0.502906	-0.485871	-0.331077
193.78	-0.522086	-0.502973	-0.485625	-0.330808
193.79	-0.522152	-0.502735	-0.485702	-0.330719
193.8	-0.522099	-0.502813	-0.485444	-0.330803
193.81	-0.52192	-0.502752	-0.485394	-0.330873
193.82	-0.521985	-0.503121	-0.485614	-0.33066
193.83	-0.522068	-0.503081	-0.48564	-0.330754
193.84	-0.521999	-0.503228	-0.485593	-0.330867
193.85	-0.521669	-0.503003	-0.485056	-0.330872
193.86	-0.521985	-0.503153	-0.485109	-0.330679
193.87	-0.521977	-0.502942	-0.48509	-0.330451
193.88	-0.522089	-0.50314	-0.485123	-0.330593
193.89	-0.522018	-0.502965	-0.484934	-0.330683
193.9	-0.521893	-0.503043	-0.484996	-0.330538
193.91	-0.521806	-0.503211	-0.484973	-0.330774
193.92	-0.521832	-0.503165	-0.484948	-0.330619
193.93	-0.521844	-0.503227	-0.484939	-0.330776
193.94	-0.521876	-0.503357	-0.485084	-0.330634
193.95	-0.521505	-0.503112	-0.484689	-0.330335
193.96	-0.521655	-0.503	-0.484653	-0.330607
193.97	-0.521616	-0.50304	-0.484679	-0.330591
193.98	-0.521603	-0.503209	-0.484591	-0.330344
193.99	-0.521689	-0.503036	-0.48468	-0.330542
194	-0.521653	-0.503062	-0.484676	-0.330588
194.01	-0.521384	-0.503135	-0.484567	-0.330596
194.02	-0.521524	-0.503315	-0.484618	-0.330552
194.03	-0.521575	-0.503029	-0.484373	-0.330671
194.04	-0.521636	-0.50316	-0.484502	-0.330533
194.05	-0.52139	-0.503044	-0.483854	-0.330571
194.06	-0.521522	-0.503134	-0.484029	-0.330521
194.07	-0.521373	-0.503343	-0.484401	-0.330581
194.08	-0.521558	-0.503433	-0.48428	-0.33039
194.09	-0.52151	-0.503252	-0.48425	-0.330432
194.1	-0.521359	-0.503331	-0.484191	-0.330413
194.11	-0.521328	-0.503318	-0.484108	-0.330477
194.12	-0.521441	-0.50343	-0.484068	-0.330438
194.13	-0.521121	-0.50342	-0.483991	-0.33055
194.14	-0.521382	-0.503514	-0.483998	-0.330454
194.15	-0.521091	-0.50323	-0.483803	-0.330286
194.16	-0.52133	-0.503645	-0.484025	-0.330372
194.17	-0.521239	-0.503479	-0.483794	-0.330464
194.18	-0.521143	-0.503574	-0.483737	-0.330476
194.19	-0.520957	-0.503396	-0.483775	-0.330688
194.2	-0.520996	-0.50355	-0.483772	-0.330413
194.21	-0.521126	-0.503426	-0.483691	-0.330612
194.22	-0.521145	-0.503324	-0.483669	-0.330463
194.23	-0.521098	-0.503373	-0.483898	-0.330407
194.24	-0.521105	-0.503554	-0.483858	-0.330596
194.25	-0.521099	-0.503645	-0.483641	-0.330524
194.26	-0.521056	-0.503553	-0.483626	-0.330283
194.27	-0.520971	-0.503637	-0.48333	-0.330331
194.28	-0.520888	-0.50362	-0.483506	-0.33033
194.29	-0.520663	-0.503523	-0.483546	-0.330385
194.3	-0.520775	-0.503704	-0.483226	-0.330385
194.31	-0.520923	-0.50372	-0.483326	-0.330485
194.32	-0.520942	-0.503655	-0.483099	-0.330347
194.33	-0.520715	-0.50363	-0.482747	-0.330373
194.34	-0.520773	-0.503772	-0.483124	-0.330469
194.35	-0.520613	-0.503625	-0.482797	-0.330452
194.36	-0.520627	-0.50398	-0.482754	-0.330484
194.37	-0.520634	-0.50382	-0.482736	-0.330368
194.38	-0.520559	-0.503944	-0.482828	-0.330385
194.39	-0.520761	-0.503813	-0.48295	-0.330425
194.4	-0.520738	-0.503945	-0.482658	-0.330402
194.41	-0.520652	-0.503692	-0.482537	-0.330418
194.42	-0.520595	-0.503793	-0.482516	-0.330337
194.43	-0.52061	-0.503627	-0.482466	-0.330344
194.44	-0.520622	-0.503685	-0.482721	-0.330403
194.45	-0.520459	-0.503869	-0.482825	-0.330238
194.46	-0.520536	-0.503949	-0.482713	-0.330282
194.47	-0.520412	-0.503819	-0.482404	-0.330275
194.48	-0.52051	-0.503829	-0.482394	-0.330296
194.49	-0.520419	-0.503813	-0.482422	-0.330244
194.5	-0.520446	-0.503825	-0.482394	-0.330065
194.51	-0.520425	-0.503863	-0.482356	-0.33019
194.52	-0.520539	-0.503948	-0.482143	-0.330141
194.53	-0.520481	-0.503779	-0.482117	-0.330254
194.54	-0.520376	-0.503845	-0.481935	-0.330104
194.55	-0.520494	-0.503908	-0.482142	-0.330299
194.56	-0.520513	-0.503975	-0.482058	-0.330062
194.57	-0.520293	-0.504132	-0.481822	-0.330187
194.58	-0.520256	-0.504141	-0.481879	-0.330182
194.59	-0.520074	-0.504042	-0.481582	-0.330034
194.6	-0.520192	-0.503954	-0.481844	-0.329926
194.61	-0.520169	-0.503926	-0.481729	-0.33015
194.62	-0.520194	-0.504039	-0.481666	-0.330042
194.63	-0.520158	-0.504021	-0.481634	-0.330115
194.64	-0.520128	-0.504254	-0.481641	-0.329895
194.65	-0.520003	-0.504181	-0.481703	-0.329907
194.66	-0.520189	-0.504021	-0.481617	-0.329959
194.67	-0.520128	-0.504014	-0.481682	-0.329956
194.68	-0.520085	-0.504263	-0.48156	-0.329714
194.69	-0.519943	-0.50406	-0.481071	-0.329605
194.7	-0.519948	-0.504242	-0.481237	-0.329634
194.71	-0.519892	-0.504204	-0.481244	-0.32988
194.72	-0.520022	-0.504237	-0.48141	-0.329798
194.73	-0.519794	-0.504257	-0.480971	-0.329855
194.74	-0.520026	-0.504396	-0.481198	-0.329696
194.75	-0.519503	-0.504585	-0.480979	-0.329873
194.76	-0.51973	-0.504641	-0.481173	-0.329751
194.77	-0.519662	-0.504387	-0.48082	-0.329743
194.78	-0.519691	-0.504572	-0.480752	-0.329812
194.79	-0.519737	-0.50442	-0.480395	-0.330038
194.8	-0.519675	-0.504341	-0.480576	-0.329644
194.81	-0.519709	-0.5044	-0.480431	-0.329761
194.82	-0.519734	-0.504266	-0.480683	-0.329706
194.83	-0.519573	-0.50427	-0.480046	-0.329654
194.84	-0.519465	-0.504418	-0.480678	-0.329754
194.85	-0.519415	-0.504653	-0.480427	-0.329434
194.86	-0.519534	-0.504741	-0.480255	-0.329492
194.87	-0.519351	-0.504579	-0.480152	-0.329589
194.88	-0.519569	-0.504736	-0.480288	-0.329549
194.89	-0.519553	-0.504488	-0.479778	-0.329522
194.9	-0.519644	-0.504772	-0.480332	-0.329408
194.91	-0.519505	-0.504881	-0.479995	-0.329374
194.92	-0.519492	-0.504756	-0.480183	-0.329249
194.93	-0.519409	-0.504669	-0.479959	-0.329319
194.94	-0.519385	-0.504951	-0.480051	-0.329387
194.95	-0.519253	-0.504689	-0.479652	-0.329158
194.96	-0.519531	-0.504817	-0.480021	-0.32929
194.97	-0.519399	-0.504673	-0.479837	-0.32916
194.98	-0.519425	-0.504903	-0.480021	-0.329454
194.99	-0.519182	-0.504942	-0.479281	-0.329349
195	-0.519256	-0.504938	-0.479668	-0.329228
195.01	-0.519309	-0.504853	-0.479409	-0.329317
195.02	-0.519308	-0.504933	-0.479521	-0.329501
195.03	-0.519226	-0.504856	-0.479243	-0.329563
195.04	-0.519156	-0.504966	-0.47938	-0.32957
195.05	-0.518924	-0.505148	-0.479225	-0.329643
195.06	-0.519197	-0.505284	-0.479327	-0.329653
195.07	-0.518983	-0.504761	-0.478834	-0.329678
195.08	-0.519076	-0.504932	-0.479434	-0.329567
195.09	-0.519071	-0.504868	-0.47921	-0.329648
195.1	-0.519134	-0.505066	-0.479548	-0.329517
195.11	-0.519128	-0.505159	-0.479518	-0.329476
195.12	-0.519216	-0.505228	-0.479166	-0.329527
195.13	-0.519008	-0.50537	-0.478956	-0.329748
195.14	-0.519119	-0.505385	-0.47914	-0.329535
195.15	-0.519075	-0.505354	-0.479018	-0.329406
195.16	-0.51909	-0.505473	-0.479162	-0.32956
195.17	-0.519093	-0.505246	-0.478413	-0.329497
195.18	-0.519097	-0.505032	-0.47918	-0.329382
195.19	-0.519003	-0.505185	-0.478669	-0.329446
195.2	-0.518971	-0.505269	-0.47887	-0.328995
195.21	-0.519012	-0.505177	-0.478761	-0.329247
195.22	-0.519026	-0.505365	-0.478744	-0.329188
195.23	-0.518922	-0.505482	-0.478587	-0.329227
195.24	-0.518863	-0.505476	-0.478877	-0.328988
195.25	-0.518825	-0.5054	-0.478494	-0.32892
195.26	-0.518832	-0.505423	-0.478781	-0.329129
195.27	-0.518759	-0.505424	-0.478493	-0.32917
195.28	-0.518863	-0.505624	-0.478639	-0.329077
195.29	-0.518694	-0.505484	-0.47838	-0.329157
195.3	-0.518631	-0.505556	-0.478763	-0.329056
195.31	-0.518678	-0.50537	-0.478398	-0.329068
195.32	-0.518723	-0.505705	-0.478355	-0.329065
195.33	-0.518616	-0.505503	-0.478018	-0.329071
195.34	-0.518616	-0.505764	-0.478411	-0.328982
195.35	-0.518577	-0.505587	-0.477581	-0.329162
195.36	-0.518519	-0.505759	-0.478151	-0.329161
195.37	-0.518403	-0.505725	-0.477951	-0.329109
195.38	-0.518417	-0.505706	-0.478206	-0.328822
195.39	-0.518183	-0.505634	-0.47792	-0.329156
195.4	-0.518379	-0.505619	-0.47824	-0.329171
195.41	-0.518268	-0.505372	-0.477675	-0.329337
195.42	-0.518427	-0.50576	-0.478286	-0.329268
195.43	-0.518174	-0.505827	-0.477748	-0.329348
195.44	-0.518228	-0.505849	-0.477902	-0.329177
195.45	-0.518257	-0.505639	-0.477629	-0.329206
195.46	-0.518166	-0.505802	-0.47793	-0.329188
195.47	-0.518213	-0.505696	-0.477566	-0.329016
195.48	-0.518224	-0.506019	-0.477799	-0.329048
195.49	-0.518064	-0.505871	-0.477533	-0.328929
195.5	-0.518097	-0.505823	-0.477475	-0.328868
195.51	-0.518096	-0.505431	-0.477251	-0.329165
195.52	-0.518008	-0.505722	-0.477646	-0.329114
195.53	-0.518047	-0.505888	-0.477123	-0.329013
195.54	-0.517996	-0.505895	-0.47733	-0.328689
195.55	-0.518047	-0.505899	-0.477384	-0.328739
195.56	-0.518047	-0.505925	-0.477498	-0.328595
195.57	-0.517792	-0.505728	-0.477309	-0.328766
195.58	-0.518141	-0.505939	-0.477474	-0.328822
195.59	-0.517901	-0.505788	-0.477457	-0.32889
195.6	-0.517933	-0.505915	-0.477398	-0.328584
195.61	-0.518013	-0.50579	-0.477044	-0.328593
195.62	-0.517906	-0.505834	-0.477171	-0.328639
195.63	-0.517833	-0.505816	-0.477066	-0.328611
195.64	-0.517785	-0.505788	-0.476996	-0.328477
195.65	-0.517887	-0.505807	-0.476742	-0.328708
195.66	-0.517867	-0.505975	-0.477144	-0.328699
195.67	-0.517782	-0.505904	-0.476436	-0.328765
195.68	-0.517948	-0.505983	-0.4769	-0.328669
195.69	-0.517795	-0.505948	-0.476763	-0.328797
195.7	-0.517731	-0.506156	-0.476887	-0.328756
195.71	-0.517576	-0.506085	-0.476243	-0.328732
195.72	-0.517755	-0.50633	-0.476741	-0.328662
195.73	-0.517821	-0.506125	-0.476298	-0.328707
195.74	-0.517732	-0.506007	-0.476467	-0.328691
195.75	-0.517891	-0.506071	-0.47638	-0.328711
195.76	-0.517684	-0.50594	-0.47652	-0.328583
195.77	-0.517383	-0.505922	-0.476255	-0.328587
195.78	-0.517719	-0.506282	-0.476491	-0.328502
195.79	-0.517499	-0.506314	-0.476252	-0.328541
195.8	-0.517596	-0.506256	-0.476263	-0.328345
195.81	-0.517556	-0.506158	-0.47617	-0.328505
195.82	-0.517418	-0.506363	-0.47642	-0.328434
195.83	-0.517565	-0.506151	-0.475775	-0.328605
195.84	-0.517628	-0.506305	-0.476372	-0.328438
195.85	-0.517573	-0.506344	-0.475989	-0.328512
195.86	-0.517763	-0.506634	-0.476177	-0.328318
195.87	-0.517337	-0.506355	-0.475727	-0.328337
195.88	-0.517492	-0.506459	-0.476178	-0.328347
195.89	-0.517141	-0.506382	-0.475774	-0.328684
195.9	-0.517394	-0.506446	-0.475911	-0.328403
195.91	-0.517283	-0.506425	-0.476043	-0.328418
195.92	-0.517375	-0.506517	-0.475982	-0.3281
195.93	-0.517295	-0.506332	-0.475923	-0.328294
195.94	-0.517317	-0.506462	-0.475899	-0.32815
195.95	-0.517265	-0.506417	-0.475732	-0.328064
195.96	-0.517054	-0.506648	-0.475832	-0.328125
195.97	-0.516916	-0.506305	-0.475528	-0.328123
195.98	-0.517142	-0.506637	-0.475681	-0.328039
195.99	-0.51686	-0.506672	-0.475567	-0.328291
196	-0.516881	-0.506863	-0.475544	-0.32811
196.01	-0.516899	-0.506751	-0.475719	-0.328013
196.02	-0.516766	-0.506815	-0.475612	-0.328052
196.03	-0.51669	-0.506525	-0.475605	-0.328293
196.04	-0.51695	-0.506988	-0.475239	-0.328126
196.05	-0.516716	-0.506726	-0.47547	-0.328167
196.06	-0.516933	-0.507046	-0.475345	-0.327852
196.07	-0.516562	-0.506791	-0.474889	-0.327899
196.08	-0.516691	-0.507334	-0.475234	-0.327936
196.09	-0.516618	-0.507127	-0.475163	-0.328044
196.1	-0.516616	-0.507127	-0.475168	-0.328044
196.11	-0.516477	-0.506864	-0.474989	-0.328108
196.12	-0.516534	-0.506995	-0.474971	-0.327877
196.13	-0.516547	-0.506972	-0.474907	-0.328183
196.14	-0.516653	-0.507185	-0.474833	-0.328208
196.15	-0.51654	-0.506965	-0.474708	-0.327908
196.16	-0.516551	-0.5071	-0.474747	-0.327978
196.17	-0.516258	-0.506902	-0.474539	-0.327828
196.18	-0.516445	-0.506945	-0.474584	-0.327848
196.19	-0.516248	-0.506804	-0.474159	-0.327899
196.2	-0.516312	-0.507097	-0.474284	-0.327792
196.21	-0.516124	-0.507443	-0.474488	-0.327751
196.22	-0.516172	-0.507824	-0.474594	-0.327796
196.23	-0.516003	-0.507159	-0.474583	-0.328012
196.24	-0.516212	-0.507345	-0.474561	-0.327901
196.25	-0.516146	-0.507379	-0.474537	-0.327895
196.26	-0.516156	-0.507311	-0.474708	-0.327696
196.27	-0.515832	-0.507054	-0.474567	-0.327762
196.28	-0.516151	-0.507443	-0.474436	-0.327869
196.29	-0.516039	-0.507171	-0.474024	-0.327942
196.3	-0.516237	-0.50759	-0.474112	-0.327715
196.31	-0.516038	-0.507416	-0.474017	-0.327818
196.32	-0.516068	-0.507799	-0.47412	-0.327721
196.33	-0.516067	-0.507423	-0.473955	-0.327736
196.34	-0.516069	-0.507841	-0.474099	-0.327753
196.35	-0.515749	-0.50712	-0.473388	-0.327441
196.36	-0.515922	-0.507606	-0.473841	-0.327498
196.37	-0.515799	-0.507656	-0.473555	-0.327566
196.38	-0.515829	-0.507451	-0.473748	-0.327599
196.39	-0.51573	-0.507346	-0.473623	-0.327933
196.4	-0.51594	-0.507546	-0.473547	-0.327829
196.41	-0.515777	-0.507551	-0.473699	-0.327715
196.42	-0.51584	-0.507753	-0.473623	-0.327589
196.43	-0.515738	-0.507725	-0.473279	-0.327539
196.44	-0.515859	-0.507823	-0.473414	-0.327715
196.45	-0.515342	-0.507687	-0.473215	-0.327487
196.46	-0.515608	-0.507933	-0.473643	-0.327432
196.47	-0.515548	-0.507898	-0.473286	-0.327516
196.48	-0.515582	-0.508	-0.4733	-0.327142
196.49	-0.515286	-0.5077	-0.472997	-0.327525
196.5	-0.515599	-0.507985	-0.473395	-0.327498
196.51	-0.515492	-0.507719	-0.473063	-0.327781
196.52	-0.51541	-0.508088	-0.473225	-0.327442
196.53	-0.515435	-0.508114	-0.473147	-0.327426
196.54	-0.515553	-0.507998	-0.473234	-0.32735
196.55	-0.515374	-0.507977	-0.47304	-0.327363
196.56	-0.515377	-0.508222	-0.473209	-0.327514
196.57	-0.515082	-0.507896	-0.472543	-0.327657
196.58	-0.515388	-0.508224	-0.472716	-0.32727
196.59	-0.515328	-0.507918	-0.47284	-0.327313
196.6	-0.515337	-0.508216	-0.472939	-0.327228
196.61	-0.515186	-0.507842	-0.47277	-0.327502
196.62	-0.515265	-0.508037	-0.472693	-0.327282
196.63	-0.515142	-0.50813	-0.472617	-0.327406
196.64	-0.515427	-0.508244	-0.472578	-0.327486
196.65	-0.515091	-0.50803	-0.472115	-0.327547
196.66	-0.515192	-0.508284	-0.472326	-0.327289
196.67	-0.514788	-0.50796	-0.472027	-0.327171
196.68	-0.515168	-0.508239	-0.47247	-0.327336
196.69	-0.514821	-0.508215	-0.472065	-0.327388
196.7	-0.515259	-0.508376	-0.472498	-0.327406
196.71	-0.514908	-0.508111	-0.472284	-0.327375
196.72	-0.515013	-0.508414	-0.472093	-0.327215
196.73	-0.515107	-0.508027	-0.471996	-0.327247
196.74	-0.515114	-0.508348	-0.472128	-0.327125
196.75	-0.514789	-0.508051	-0.471765	-0.327024
196.76	-0.515188	-0.508487	-0.471953	-0.326999
196.77	-0.51463	-0.508385	-0.471749	-0.327018
196.78	-0.515027	-0.508672	-0.471915	-0.327197
196.79	-0.514891	-0.508468	-0.471564	-0.327292
196.8	-0.514938	-0.508562	-0.471655	-0.327168
196.81	-0.514551	-0.508376	-0.471505	-0.327099
196.82	-0.514743	-0.508638	-0.471771	-0.327098
